time,open,close,high,low,volume
2021-12-19 01:00:00,1800.45,1799.95,1801.52,1799.23,8167
2021-12-20 01:00:00,1799.95,1791.55,1804.05,1788.26,278669
2021-12-21 01:00:00,1791.56,1790.45,1800.38,1784.77,265988
2021-12-22 01:00:00,1790.44,1803.59,1804.91,1785.75,252311
2021-12-23 01:00:00,1803.58,1808.26,1810.53,1798.77,233750
2021-12-23 01:00:00,1803.58,1808.26,1810.53,1798.77,233750
2021-12-26 01:00:00,1806.35,1807.12,1808.47,1806.35,4139
2021-12-27 01:00:00,1807.13,1812.23,1813.36,1802.93,196620
2021-12-28 01:00:00,1812.23,1806.51,1820.11,1804.96,227781
2021-12-28 01:00:00,1812.23,1806.51,1820.11,1804.96,227781
2021-12-29 01:00:00,1806.51,1804.45,1807.67,1789.34,290729
2021-12-30 01:00:00,1804.45,1815.72,1817.22,1796.27,262031
2021-12-31 01:00:00,1815.73,1829.09,1830.15,1814.72,249650
2022-01-02 01:00:00,1830.48,1828.34,1831.54,1827.9,5788
2022-01-02 01:00:00,1830.48,1828.34,1831.54,1827.9,5788
2022-01-03 01:00:00,1828.32,1804.18,1831.45,1798.33,339382
2022-01-04 01:00:00,1804.17,1813.83,1816.58,1798.42,361996
2022-01-05 01:00:00,1813.83,1810.17,1829.53,1808.2,317693
2022-01-06 01:00:00,1810.17,1791.48,1811.42,1786.32,405962
2022-01-07 01:00:00,1791.49,1797.0,1798.73,1782.68,319078
2022-01-07 01:00:00,1791.49,1797.0,1798.73,1782.68,319078
2022-01-09 01:00:00,1795.01,1795.1,1796.02,1794.42,6981
2022-01-10 01:00:00,1795.09,1801.13,1802.83,1790.21,304900
2022-01-11 01:00:00,1801.12,1820.64,1823.22,1801.08,316065
2022-01-12 01:00:00,1820.63,1825.19,1827.95,1814.63,302852
2022-01-12 01:00:00,1820.63,1825.19,1827.95,1814.63,302852
2022-01-13 01:00:00,1825.19,1820.74,1828.04,1812.24,294220
2022-01-14 01:00:00,1820.74,1817.53,1829.05,1814.59,335613
2022-01-16 01:00:00,1817.47,1816.33,1818.11,1815.85,6379
2022-01-17 01:00:00,1816.34,1818.99,1823.11,1813.06,151535
2022-01-17 01:00:00,1816.34,1818.99,1823.11,1813.06,151535
2022-01-18 01:00:00,1818.7,1814.21,1822.66,1805.66,390148
2022-01-19 01:00:00,1814.23,1838.5,1843.19,1810.15,363582
2022-01-20 01:00:00,1838.51,1838.87,1847.81,1835.86,353036
2022-01-21 01:00:00,1838.88,1834.39,1843.1,1828.36,357566
2022-01-23 01:00:00,1832.87,1834.58,1836.93,1832.87,9733
2022-01-24 01:00:00,1834.59,1843.41,1844.2,1829.6,353010
2022-01-25 01:00:00,1843.42,1849.48,1853.73,1834.76,327945
2022-01-26 01:00:00,1849.49,1821.87,1849.49,1814.88,347668
2022-01-27 01:00:00,1821.86,1797.23,1821.88,1791.71,425602
2022-01-27 01:00:00,1821.86,1797.23,1821.88,1791.71,425602
2022-01-28 01:00:00,1797.23,1791.56,1799.35,1780.22,399706
2022-01-30 01:00:00,1789.29,1789.38,1790.52,1788.34,9764
2022-01-31 01:00:00,1789.39,1797.64,1799.76,1785.5,298519
2022-02-01 01:00:00,1797.63,1800.63,1808.69,1795.67,336161
2022-02-01 01:00:00,1797.63,1800.63,1808.69,1795.67,336161
2022-02-02 01:00:00,1800.64,1807.7,1810.68,1794.33,302697
2022-02-03 01:00:00,1807.7,1805.64,1808.89,1788.54,357172
2022-02-04 01:00:00,1805.61,1807.6,1814.8,1792.07,353585
2022-02-06 01:00:00,1808.25,1809.95,1811.33,1807.68,9951
2022-02-06 01:00:00,1808.25,1809.95,1811.33,1807.68,9951
2022-02-07 01:00:00,1809.96,1821.9,1823.48,1808.67,314479
2022-02-08 01:00:00,1821.89,1825.8,1828.67,1815.25,263212
2022-02-09 01:00:00,1825.8,1832.47,1835.72,1824.6,253413
2022-02-10 01:00:00,1832.47,1826.82,1841.84,1821.49,405118
2022-02-11 01:00:00,1826.82,1858.76,1865.22,1820.78,418325
2022-02-11 01:00:00,1826.82,1858.76,1865.22,1820.78,418325
2022-02-13 01:00:00,1855.65,1859.44,1861.47,1855.19,16617
2022-02-14 01:00:00,1859.46,1870.94,1874.02,1850.73,458939
2022-02-15 01:00:00,1870.96,1852.85,1879.41,1844.45,401016
2022-02-16 01:00:00,1852.87,1869.83,1872.49,1850.23,342536
2022-02-16 01:00:00,1852.87,1869.83,1872.49,1850.23,342536
2022-02-17 01:00:00,1869.84,1899.92,1901.03,1867.71,520455
2022-02-18 01:00:00,1899.94,1897.72,1902.44,1886.56,397924
2022-02-20 01:00:00,1902.77,1904.81,1906.45,1898.76,12496
2022-02-21 01:00:00,1904.81,1909.35,1913.79,1887.54,320499
2022-02-21 01:00:00,1904.81,1909.35,1913.79,1887.54,320499
2022-02-22 01:00:00,1909.33,1898.11,1913.81,1891.3,537930
2022-02-23 01:00:00,1898.09,1910.64,1911.5,1889.53,372234
2022-02-24 01:00:00,1910.62,1906.57,1974.53,1877.91,896881
2022-02-25 01:00:00,1906.57,1888.85,1921.56,1882.82,608219
2022-02-27 01:00:00,1922.42,1910.36,1927.55,1904.41,31480
2022-02-28 01:00:00,1910.34,1906.13,1919.47,1890.95,651874
2022-03-01 01:00:00,1906.12,1942.22,1950.04,1901.31,643153
2022-03-02 01:00:00,1942.24,1928.68,1947.77,1913.43,614416
2022-03-03 01:00:00,1928.68,1934.78,1941.08,1921.91,504020
2022-03-03 01:00:00,1928.68,1934.78,1941.08,1921.91,504020
2022-03-04 01:00:00,1934.79,1970.02,1970.56,1929.45,614438
2022-03-06 01:00:00,1981.06,1988.51,1991.47,1981.05,31875
2022-03-07 01:00:00,1988.58,1998.71,2002.56,1960.9,892328
2022-03-08 01:00:00,1998.71,2043.7,2070.28,1980.91,1138750
2022-03-08 01:00:00,1998.71,2043.7,2070.28,1980.91,1138750
2022-03-09 01:00:00,2043.72,1989.85,2058.97,1975.67,940015
2022-03-10 01:00:00,1989.85,1995.26,2009.03,1970.55,773679
2022-03-11 01:00:00,1995.25,1987.85,1997.01,1958.47,541343
2022-03-13 01:00:00,1980.11,1974.05,1983.48,1970.37,25810
2022-03-13 01:00:00,1980.11,1974.05,1983.48,1970.37,25810
2022-03-14 01:00:00,1974.1,1952.03,1978.5,1949.55,578654
2022-03-15 01:00:00,1952.03,1917.93,1952.07,1906.93,608026
2022-03-16 01:00:00,1917.92,1926.99,1929.42,1894.87,593154
2022-03-17 01:00:00,1927.02,1944.16,1949.69,1925.6,497381
2022-03-18 01:00:00,1944.16,1921.0,1945.52,1917.78,401368
2022-03-18 01:00:00,1944.16,1921.0,1945.52,1917.78,401368
2022-03-20 01:00:00,1924.93,1919.06,1926.36,1918.22,17936
2022-03-21 01:00:00,1919.05,1935.56,1941.13,1917.7,398261
2022-03-22 01:00:00,1935.59,1919.56,1938.14,1910.41,432323
2022-03-23 01:00:00,1919.59,1945.98,1948.34,1915.4,387413
2022-03-23 01:00:00,1919.59,1945.98,1948.34,1915.4,387413
2022-03-24 01:00:00,1945.96,1959.23,1966.12,1937.44,452949
2022-03-25 01:00:00,1959.15,1957.9,1964.21,1943.06,415044
2022-03-27 01:00:00,1955.47,1957.17,1957.76,1954.61,15834
2022-03-28 02:00:00,1957.18,1923.97,1958.29,1916.9,529187
2022-03-28 02:00:00,1957.18,1923.97,1958.29,1916.9,529187
2022-03-29 02:00:00,1923.99,1916.4,1929.27,1889.99,504879
2022-03-30 02:00:00,1916.42,1934.07,1938.54,1915.91,419719
2022-03-31 02:00:00,1934.06,1936.71,1949.84,1919.15,426260
2022-04-01 02:00:00,1936.72,1924.77,1939.58,1917.93,401331
2022-04-03 02:00:00,1924.52,1924.52,1924.9,1921.32,13052
2022-04-04 02:00:00,1924.52,1931.58,1936.93,1915.41,346651
2022-04-05 02:00:00,1931.59,1920.46,1944.67,1917.86,376915
2022-04-06 02:00:00,1920.45,1923.74,1933.47,1914.81,438932
2022-04-07 02:00:00,1923.73,1932.9,1937.76,1920.52,370595
2022-04-07 02:00:00,1923.73,1932.9,1937.76,1920.52,370595
2022-04-08 02:00:00,1932.91,1947.12,1948.16,1927.69,339784
2022-04-10 02:00:00,1948.0,1944.67,1949.9,1943.23,16309
2022-04-11 02:00:00,1944.65,1952.72,1969.78,1939.94,431052
2022-04-12 02:00:00,1952.71,1965.89,1978.62,1949.68,448903
2022-04-12 02:00:00,1952.71,1965.89,1978.62,1949.68,448903
2022-04-13 02:00:00,1965.9,1977.1,1981.51,1962.85,391196
2022-04-14 02:00:00,1977.11,1972.33,1980.28,1960.32,398805
2022-04-17 02:00:00,1972.55,1986.86,1988.2,1971.92,24307
2022-04-17 02:00:00,1972.55,1986.86,1988.2,1971.92,24307
2022-04-18 02:00:00,1986.85,1977.15,1998.28,1976.07,365926
2022-04-19 02:00:00,1977.14,1949.78,1981.96,1943.69,448964
2022-04-20 02:00:00,1949.77,1956.82,1958.06,1939.4,432387
2022-04-21 02:00:00,1956.81,1950.88,1957.37,1936.69,432746
2022-04-22 02:00:00,1950.86,1931.53,1955.62,1926.57,477299
2022-04-22 02:00:00,1950.86,1931.53,1955.62,1926.57,477299
2022-04-24 02:00:00,1932.76,1932.76,1934.51,1929.6,17280
2022-04-25 02:00:00,1932.77,1899.28,1932.84,1891.41,568361
2022-04-26 02:00:00,1899.26,1906.5,1911.22,1895.67,483665
2022-04-27 02:00:00,1906.51,1885.72,1906.95,1881.36,485937
2022-04-27 02:00:00,1906.51,1885.72,1906.95,1881.36,485937
2022-04-28 02:00:00,1885.69,1895.57,1896.73,1872.0,485833
2022-04-29 02:00:00,1895.56,1896.96,1919.81,1894.44,462506
2022-05-01 02:00:00,1899.36,1897.2,1899.87,1896.08,19768
2022-05-02 02:00:00,1897.18,1863.09,1898.39,1854.45,420619
2022-05-02 02:00:00,1897.18,1863.09,1898.39,1854.45,420619
2022-05-03 02:00:00,1863.08,1868.39,1878.14,1850.44,415934
2022-05-04 02:00:00,1868.4,1893.99,1894.2,1861.52,412209
2022-05-05 02:00:00,1894.0,1874.39,1909.81,1872.57,521744
2022-05-06 02:00:00,1874.38,1882.96,1892.38,1866.13,434469
2022-05-08 02:00:00,1883.44,1881.17,1885.6,1879.63,17857
2022-05-09 02:00:00,1881.18,1854.46,1882.04,1851.72,443853
2022-05-10 02:00:00,1854.47,1833.69,1865.45,1833.29,482845
2022-05-11 02:00:00,1833.7,1854.11,1858.16,1832.12,505054
2022-05-12 02:00:00,1854.12,1821.45,1858.87,1809.99,495092
2022-05-12 02:00:00,1854.12,1821.45,1858.87,1809.99,495092
2022-05-13 02:00:00,1821.43,1811.45,1828.85,1799.03,382347
2022-05-15 02:00:00,1814.35,1813.15,1815.3,1809.52,19035
2022-05-16 02:00:00,1812.89,1826.34,1829.15,1786.4,404213
2022-05-17 02:00:00,1826.36,1814.51,1836.12,1812.9,371214
2022-05-17 02:00:00,1826.36,1814.51,1836.12,1812.9,371214
2022-05-18 02:00:00,1814.49,1816.1,1824.7,1807.34,363651
2022-05-19 02:00:00,1816.09,1841.98,1849.02,1810.91,418058
2022-05-20 02:00:00,1841.97,1846.32,1849.49,1832.35,335875
2022-05-22 02:00:00,1848.19,1846.14,1849.24,1842.71,11405
2022-05-22 02:00:00,1848.19,1846.14,1849.24,1842.71,11405
2022-05-23 02:00:00,1846.13,1853.8,1865.43,1845.73,231127
2022-05-24 02:00:00,1853.81,1867.44,1869.63,1849.23,220302
2022-05-25 02:00:00,1867.45,1854.13,1868.15,1840.71,215200
2022-05-26 02:00:00,1854.12,1852.83,1854.36,1840.51,223549
2022-05-27 02:00:00,1852.81,1853.35,1861.93,1847.84,197225
2022-05-27 02:00:00,1852.81,1853.35,1861.93,1847.84,197225
2022-05-29 02:00:00,1852.43,1849.79,1853.77,1847.99,6819
2022-05-30 02:00:00,1849.78,1852.34,1864.07,1848.6,137321
2022-05-31 02:00:00,1852.34,1836.44,1857.18,1835.18,234506
2022-06-01 02:00:00,1836.47,1845.95,1849.77,1828.39,252332
2022-06-01 02:00:00,1836.47,1845.95,1849.77,1828.39,252332
2022-06-02 02:00:00,1845.96,1869.86,1870.59,1843.95,208731
2022-06-03 02:00:00,1869.87,1850.94,1874.16,1847.42,200535
2022-06-05 02:00:00,1850.81,1851.47,1853.23,1849.97,5585
2022-06-06 02:00:00,1851.48,1839.33,1857.73,1837.73,192288
2022-06-06 02:00:00,1851.48,1839.33,1857.73,1837.73,192288
2022-06-07 02:00:00,1839.32,1853.68,1855.48,1836.93,196800
2022-06-08 02:00:00,1853.72,1852.81,1859.63,1844.49,184087
2022-06-09 02:00:00,1852.82,1846.99,1855.43,1840.1,218492
2022-06-10 02:00:00,1847.0,1871.28,1875.9,1825.01,297589
2022-06-12 02:00:00,1878.18,1877.03,1879.05,1874.77,13383
2022-06-13 02:00:00,1877.11,1820.88,1877.46,1813.8,346013
2022-06-14 02:00:00,1820.87,1810.99,1831.53,1805.09,310399
2022-06-15 02:00:00,1811.0,1833.76,1841.86,1808.05,382837
2022-06-16 02:00:00,1833.74,1850.88,1857.35,1815.11,362334
2022-06-16 02:00:00,1833.74,1850.88,1857.35,1815.11,362334
2022-06-17 02:00:00,1850.89,1839.42,1852.93,1833.78,275172
2022-06-19 02:00:00,1836.01,1838.4,1840.28,1834.73,10940
2022-06-20 02:00:00,1838.41,1839.0,1846.16,1835.09,176098
2022-06-21 02:00:00,1838.99,1831.46,1843.56,1828.58,267368
2022-06-21 02:00:00,1838.99,1831.46,1843.56,1828.58,267368
2022-06-22 02:00:00,1831.47,1836.49,1847.78,1823.29,282865
2022-06-23 02:00:00,1836.49,1824.53,1846.11,1822.47,295518
2022-06-24 02:00:00,1824.52,1827.23,1831.75,1816.84,274596
2022-06-26 02:00:00,1835.92,1830.98,1836.23,1829.99,13095
2022-06-26 02:00:00,1835.92,1830.98,1836.23,1829.99,13095
2022-06-27 02:00:00,1830.98,1823.66,1841.16,1820.66,244810
2022-06-28 02:00:00,1823.65,1818.33,1829.45,1818.17,211323
2022-06-29 02:00:00,1818.32,1818.8,1833.02,1811.89,266279
2022-06-30 02:00:00,1818.79,1806.45,1825.07,1802.65,293719
2022-07-01 02:00:00,1806.48,1810.52,1811.65,1784.55,339140
2022-07-01 02:00:00,1806.48,1810.52,1811.65,1784.55,339140
2022-07-03 02:00:00,1810.01,1808.14,1810.41,1808.1,5676
2022-07-04 02:00:00,1808.15,1809.28,1814.26,1803.96,166941
2022-07-05 02:00:00,1809.26,1769.51,1812.13,1763.96,347597
2022-07-06 02:00:00,1769.53,1739.91,1772.78,1732.22,338186
2022-07-06 02:00:00,1769.53,1739.91,1772.78,1732.22,338186
2022-07-07 02:00:00,1739.93,1741.78,1749.04,1736.53,238112
2022-07-08 02:00:00,1741.77,1741.9,1752.37,1732.85,258253
2022-07-10 02:00:00,1741.04,1742.0,1744.52,1740.9,6955
2022-07-11 02:00:00,1742.05,1733.28,1743.51,1731.25,212813
2022-07-11 02:00:00,1742.05,1733.28,1743.51,1731.25,212813
2022-07-12 02:00:00,1733.28,1725.3,1744.23,1723.13,271284
2022-07-13 02:00:00,1725.29,1731.91,1745.35,1706.91,373074
2022-07-14 02:00:00,1731.91,1711.65,1733.53,1697.54,412251
2022-07-15 02:00:00,1711.64,1707.42,1716.53,1698.95,301966
2022-07-17 02:00:00,1706.8,1710.27,1710.64,1706.38,9181
2022-07-18 02:00:00,1710.28,1708.12,1723.84,1706.65,272090
2022-07-19 02:00:00,1708.1,1709.97,1718.4,1705.32,220745
2022-07-20 02:00:00,1709.97,1695.38,1714.47,1692.45,260642
2022-07-21 02:00:00,1695.37,1717.99,1720.21,1680.77,353151
2022-07-21 02:00:00,1695.37,1717.99,1720.21,1680.77,353151
2022-07-22 02:00:00,1717.97,1727.12,1739.25,1712.79,297743
2022-07-24 02:00:00,1725.99,1724.7,1727.03,1724.25,6563
2022-07-25 02:00:00,1724.71,1719.03,1736.23,1714.72,223506
2022-07-26 02:00:00,1719.04,1717.96,1728.16,1713.63,215299
2022-07-26 02:00:00,1719.04,1717.96,1728.16,1713.63,215299
2022-07-27 02:00:00,1717.94,1738.78,1740.11,1711.45,228455
2022-07-28 02:00:00,1738.8,1754.98,1757.0,1733.96,332446
2022-07-29 02:00:00,1754.99,1766.09,1768.0,1752.04,283049
2022-07-31 02:00:00,1765.25,1761.95,1765.37,1760.81,7625
2022-07-31 02:00:00,1765.25,1761.95,1765.37,1760.81,7625
2022-08-01 02:00:00,1761.96,1772.26,1775.34,1757.92,273944
2022-08-02 02:00:00,1772.27,1756.53,1788.05,1754.51,394844
2022-08-03 02:00:00,1756.52,1763.51,1772.72,1754.1,268777
2022-08-04 02:00:00,1763.54,1793.31,1794.86,1763.29,253537
2022-08-05 02:00:00,1793.26,1774.88,1794.81,1764.93,261155
2022-08-05 02:00:00,1793.26,1774.88,1794.81,1764.93,261155
2022-08-07 02:00:00,1773.33,1774.61,1775.09,1772.76,6566
2022-08-08 02:00:00,1774.6,1789.16,1790.67,1771.17,188949
2022-08-09 02:00:00,1789.14,1794.08,1800.42,1783.09,202388
2022-08-10 02:00:00,1794.07,1791.65,1807.81,1787.18,232379
2022-08-10 02:00:00,1794.07,1791.65,1807.81,1787.18,232379
2022-08-11 02:00:00,1791.66,1789.03,1799.26,1783.59,212919
2022-08-12 02:00:00,1789.01,1801.96,1802.59,1784.83,192338
2022-08-14 02:00:00,1801.69,1799.18,1801.74,1799.03,4721
2022-08-15 02:00:00,1799.17,1778.54,1801.73,1772.94,229863
2022-08-15 02:00:00,1799.17,1778.54,1801.73,1772.94,229863
2022-08-16 02:00:00,1778.57,1775.58,1783.1,1771.1,198420
2022-08-17 02:00:00,1775.57,1764.96,1782.3,1759.65,234859
2022-08-18 02:00:00,1764.98,1758.46,1772.39,1755.43,204707
2022-08-19 02:00:00,1758.46,1747.0,1758.65,1745.5,207057
2022-08-21 02:00:00,1745.64,1745.72,1748.12,1745.0,6928
2022-08-22 02:00:00,1745.71,1735.23,1749.16,1727.74,225708
2022-08-23 02:00:00,1735.24,1746.05,1754.06,1730.76,239033
2022-08-24 02:00:00,1746.05,1750.99,1755.83,1742.45,204817
2022-08-25 02:00:00,1751.0,1756.4,1765.45,1749.95,208179
2022-08-25 02:00:00,1751.0,1756.4,1765.45,1749.95,208179
2022-08-26 02:00:00,1756.41,1737.67,1758.78,1734.13,251750
2022-08-28 02:00:00,1734.8,1734.76,1738.52,1732.95,11461
2022-08-29 02:00:00,1734.77,1739.54,1745.47,1720.27,216755
2022-08-30 02:00:00,1739.53,1723.32,1740.49,1721.17,191349
2022-08-30 02:00:00,1739.53,1723.32,1740.49,1721.17,191349
2022-08-31 02:00:00,1723.32,1708.98,1726.47,1705.65,221027
2022-09-01 02:00:00,1708.98,1697.39,1708.98,1688.81,227237
2022-09-02 02:00:00,1697.34,1712.07,1717.98,1696.3,212671
2022-09-04 02:00:00,1711.32,1707.96,1711.62,1707.9,7375
2022-09-04 02:00:00,1711.32,1707.96,1711.62,1707.9,7375
2022-09-05 02:00:00,1707.95,1713.94,1715.77,1707.69,119844
2022-09-06 02:00:00,1713.93,1703.5,1726.68,1699.85,215996
2022-09-07 02:00:00,1703.5,1716.56,1719.45,1691.42,256247
2022-09-08 02:00:00,1716.57,1710.88,1728.17,1703.88,278502
2022-09-09 02:00:00,1710.88,1717.43,1729.44,1709.8,282167
2022-09-09 02:00:00,1710.88,1717.43,1729.44,1709.8,282167
2022-09-11 02:00:00,1718.31,1718.4,1720.17,1716.76,6738
2022-09-12 02:00:00,1718.39,1725.26,1735.1,1711.45,290197
2022-09-13 02:00:00,1725.25,1702.14,1731.77,1697.01,306994
2022-09-14 02:00:00,1702.16,1697.49,1707.04,1693.62,280498
2022-09-14 02:00:00,1702.16,1697.49,1707.04,1693.62,280498
2022-09-15 02:00:00,1697.5,1662.29,1697.77,1660.3,294726
2022-09-16 02:00:00,1662.3,1675.27,1680.31,1653.91,293896
2022-09-18 02:00:00,1674.41,1677.95,1679.91,1673.96,8871
2022-09-19 02:00:00,1677.93,1675.78,1678.73,1659.58,227985
2022-09-19 02:00:00,1677.93,1675.78,1678.73,1659.58,227985
2022-09-20 02:00:00,1675.77,1666.4,1679.46,1659.95,238479
2022-09-21 02:00:00,1666.4,1667.05,1687.97,1653.68,360474
2022-09-22 02:00:00,1667.04,1675.21,1684.82,1655.62,561598
2022-09-23 02:00:00,1672.72,1643.44,1675.95,1639.68,369269
2022-09-25 02:00:00,1643.03,1644.14,1645.67,1640.41,11792
2022-09-26 02:00:00,1644.15,1627.65,1649.71,1620.96,417470
2022-09-27 02:00:00,1627.63,1628.86,1642.36,1626.73,357464
2022-09-28 02:00:00,1628.85,1656.07,1662.66,1614.79,441180
2022-09-29 02:00:00,1656.09,1664.6,1665.26,1641.46,319294
2022-09-29 02:00:00,1656.09,1664.6,1665.26,1641.46,319294
2022-09-30 02:00:00,1664.59,1660.84,1675.41,1659.22,348807
2022-10-02 02:00:00,1664.19,1664.21,1665.34,1663.25,8895
2022-10-03 02:00:00,1664.2,1701.01,1702.51,1659.4,382082
2022-10-04 02:00:00,1701.01,1725.56,1729.47,1695.1,357741
2022-10-04 02:00:00,1701.01,1725.56,1729.47,1695.1,357741
2022-10-05 02:00:00,1725.57,1718.38,1727.78,1700.47,341985
2022-10-06 02:00:00,1718.39,1711.85,1725.49,1706.86,317011
2022-10-07 02:00:00,1711.87,1694.77,1714.8,1690.61,317239
2022-10-09 02:00:00,1696.23,1696.7,1699.92,1695.82,9352
2022-10-09 02:00:00,1696.23,1696.7,1699.92,1695.82,9352
2022-10-10 02:00:00,1696.7,1670.12,1697.23,1665.67,293553
2022-10-11 02:00:00,1670.11,1664.09,1683.91,1660.87,356840
2022-10-12 02:00:00,1664.08,1674.45,1678.27,1661.35,333730
2022-10-13 02:00:00,1674.46,1663.41,1682.38,1642.41,383399
2022-10-14 02:00:00,1663.39,1643.69,1671.72,1640.16,355701
2022-10-14 02:00:00,1663.39,1643.69,1671.72,1640.16,355701
2022-10-16 02:00:00,1646.19,1647.57,1647.73,1644.13,9878
2022-10-17 02:00:00,1647.56,1650.67,1668.39,1646.4,311167
2022-10-18 02:00:00,1650.68,1652.33,1660.91,1645.81,289625
2022-10-19 02:00:00,1652.31,1627.04,1653.42,1626.46,288109
2022-10-19 02:00:00,1652.31,1627.04,1653.42,1626.46,288109
2022-10-20 02:00:00,1627.05,1626.95,1645.6,1622.3,368289
2022-10-21 02:00:00,1626.96,1657.69,1657.93,1617.2,395801
2022-10-23 02:00:00,1659.73,1661.25,1670.65,1656.64,36549
2022-10-24 02:00:00,1661.24,1651.77,1663.24,1643.9,330902
2022-10-24 02:00:00,1661.24,1651.77,1663.24,1643.9,330902
2022-10-25 02:00:00,1651.78,1652.77,1662.4,1638.23,288750
2022-10-26 02:00:00,1652.78,1667.51,1674.9,1649.74,366819
2022-10-27 02:00:00,1667.52,1661.91,1670.75,1654.82,327549
2022-10-28 02:00:00,1661.92,1644.15,1667.01,1638.19,301175
2022-10-30 02:00:00,1643.56,1643.42,1645.38,1642.94,9604
2022-10-31 01:00:00,1643.43,1632.49,1645.64,1631.77,235582
2022-11-01 01:00:00,1632.48,1646.8,1657.0,1630.69,345405
2022-11-02 01:00:00,1646.81,1633.69,1669.28,1631.8,312206
2022-11-03 01:00:00,1633.67,1629.76,1640.9,1616.6,313999
2022-11-03 01:00:00,1633.67,1629.76,1640.9,1616.6,313999
2022-11-04 01:00:00,1629.77,1681.06,1681.67,1629.32,444820
2022-11-06 01:00:00,1675.17,1672.67,1680.29,1672.27,11730
2022-11-07 01:00:00,1672.68,1674.09,1681.81,1666.8,274453
2022-11-08 01:00:00,1674.1,1711.6,1716.88,1664.65,309330
2022-11-08 01:00:00,1674.1,1711.6,1716.88,1664.65,309330
2022-11-09 01:00:00,1711.61,1706.44,1722.32,1702.12,326012
2022-11-10 01:00:00,1706.45,1752.21,1757.22,1703.97,354139
2022-11-11 01:00:00,1752.2,1771.42,1772.57,1747.27,340872
2022-11-13 01:00:00,1763.67,1763.45,1764.92,1761.32,8432
2022-11-13 01:00:00,1763.67,1763.45,1764.92,1761.32,8432
2022-11-14 01:00:00,1763.46,1769.5,1775.02,1753.27,301565
2022-11-15 01:00:00,1769.51,1780.73,1786.42,1767.1,397113
2022-11-16 01:00:00,1780.74,1773.86,1785.0,1770.34,330423
2022-11-17 01:00:00,1773.87,1760.1,1774.79,1754.49,302088
2022-11-18 01:00:00,1760.11,1750.97,1767.67,1747.51,242817
2022-11-18 01:00:00,1760.11,1750.97,1767.67,1747.51,242817
2022-11-20 01:00:00,1751.36,1752.33,1752.69,1751.0,4031
2022-11-21 01:00:00,1752.31,1738.55,1753.06,1732.5,241996
2022-11-22 01:00:00,1738.56,1741.14,1749.74,1737.04,221782
