timestamp_entry,timestamp_exit,direction,direction_filter,threshold,wf_window,entry_price,exit_price,exit_reason,pnl_points,pnl_pct
2020-10-09T09:30:00Z,2020-10-09T10:00:00Z,Long,dir_donchian,0.55,3,1909.71,1914.5896,tp,4.3796,0.22933
2020-10-12T11:00:00Z,2020-10-12T12:00:00Z,Short,dir_donchian,0.55,3,1922.05,1923.2799,trail,-1.7299,-0.09
2020-10-12T12:45:00Z,2020-10-12T13:45:00Z,Short,dir_donchian,0.55,3,1920.06,1923.345,trail,-3.785,-0.19713
2020-10-13T07:00:00Z,2020-10-13T07:30:00Z,Short,dir_donchian,0.55,3,1913.24,1916.0622,trail,-3.3222,-0.17364
2020-10-13T07:45:00Z,2020-10-13T08:30:00Z,Short,dir_donchian,0.55,3,1914.9,1917.7805,trail,-3.3805,-0.17654
2020-10-14T06:00:00Z,2020-10-14T07:00:00Z,Long,dir_donchian,0.55,3,1897.26,1893.7105,trail,-4.0495,-0.21344
2020-10-14T07:00:00Z,2020-10-14T09:00:00Z,Long,dir_donchian,0.55,3,1894.47,1894.6028,trail,-0.3672,-0.01938
2020-10-15T06:00:00Z,2020-10-15T08:00:00Z,Long,dir_donchian,0.55,3,1897.1,1897.971,trail,0.371,0.01955
2020-10-15T11:00:00Z,2020-10-15T11:45:00Z,Short,dir_donchian,0.55,3,1892.38,1896.0912,trail,-4.2112,-0.22253
2020-10-16T06:00:00Z,2020-10-16T07:00:00Z,Short,dir_donchian,0.55,3,1905.22,1906.8216,trail,-2.1016,-0.11031
2020-10-16T07:15:00Z,2020-10-16T07:30:00Z,Long,dir_donchian,0.55,3,1907.96,1905.5952,trail,-2.8648,-0.15015
2020-10-19T06:00:00Z,2020-10-19T07:30:00Z,Long,dir_donchian,0.55,3,1901.24,1905.5499,tp,3.8099,0.20039
2020-10-19T12:15:00Z,2020-10-19T14:15:00Z,Long,dir_donchian,0.55,3,1912.58,1917.2953,tp,4.2153,0.2204
2020-10-20T06:00:00Z,2020-10-20T07:30:00Z,Long,dir_donchian,0.55,3,1901.09,1899.7834,trail,-1.8066,-0.09503
2020-10-20T07:30:00Z,2020-10-20T11:15:00Z,Long,dir_donchian,0.55,3,1900.54,1905.1626,tp,4.1226,0.21692
2020-10-21T06:15:00Z,2020-10-21T07:15:00Z,Long,dir_donchian,0.55,3,1918.71,1916.5692,trail,-2.6408,-0.13764
2020-10-21T07:30:00Z,2020-10-21T08:00:00Z,Long,dir_donchian,0.55,3,1917.87,1915.1841,trail,-3.1859,-0.16612
2020-10-22T06:15:00Z,2020-10-22T08:15:00Z,Short,dir_donchian,0.55,3,1913.74,1916.1452,trail,-2.9052,-0.15181
2020-10-22T08:15:00Z,2020-10-22T09:00:00Z,Long,dir_donchian,0.55,3,1916.12,1915.3486,trail,-1.2714,-0.06635
2020-10-23T06:00:00Z,2020-10-23T08:00:00Z,Long,dir_donchian,0.55,3,1906.39,1904.0674,trail,-2.8226,-0.14806
2020-10-23T11:30:00Z,2020-10-23T14:45:00Z,Long,dir_donchian,0.55,3,1909.98,1910.7889,trail,0.3089,0.01617
2020-10-26T13:15:00Z,2020-10-26T13:45:00Z,Long,dir_donchian,0.55,3,1905.11,1901.6736,trail,-3.9364,-0.20662
2020-10-27T07:45:00Z,2020-10-27T08:00:00Z,Long,dir_donchian,0.55,3,1908.63,1906.6096,trail,-2.5204,-0.13205
2020-10-27T09:00:00Z,2020-10-27T12:00:00Z,Short,dir_donchian,0.55,3,1901.71,1901.727,trail,-0.517,-0.02719
2020-10-28T10:45:00Z,2020-10-28T12:00:00Z,Short,dir_donchian,0.55,3,1899.8,1895.4447,tp,3.8553,0.20293
2020-10-28T12:00:00Z,2020-10-28T13:00:00Z,Short,dir_donchian,0.55,3,1894.9,1889.9339,tp,4.4661,0.23569
2020-10-29T07:00:00Z,2020-10-29T08:00:00Z,Long,dir_donchian,0.55,3,1883.63,1881.8449,trail,-2.2851,-0.12131
2020-10-29T08:30:00Z,2020-10-29T09:00:00Z,Long,dir_donchian,0.55,3,1881.69,1879.1254,trail,-3.0646,-0.16286
2020-10-30T13:00:00Z,2020-10-30T13:45:00Z,Long,dir_donchian,0.55,3,1878.5,1885.1772,tp,6.1772,0.32884
2020-10-30T14:45:00Z,2020-10-30T15:30:00Z,Long,dir_donchian,0.55,3,1885.11,1880.2777,trail,-5.3323,-0.28287
2020-11-02T13:00:00Z,2020-11-02T13:45:00Z,Long,dir_donchian,0.55,3,1891.43,1888.0706,trail,-3.8594,-0.20405
2020-11-03T07:00:00Z,2020-11-03T07:45:00Z,Short,dir_donchian,0.55,3,1890.58,1892.9707,trail,-2.8907,-0.1529
2020-11-03T08:15:00Z,2020-11-03T09:00:00Z,Short,dir_donchian,0.55,3,1888.71,1891.4315,trail,-3.2215,-0.17057
2020-11-04T13:00:00Z,2020-11-04T15:30:00Z,Long,dir_donchian,0.55,3,1903.89,1902.7304,trail,-1.6596,-0.08717
2020-11-05T07:00:00Z,2020-11-05T08:30:00Z,Long,dir_donchian,0.55,3,1909.33,1909.33,trail,-0.5,-0.02619
2020-11-05T15:45:00Z,2020-11-05T16:00:00Z,Long,dir_donchian,0.55,3,1932.31,1940.5903,tp,7.7803,0.40264
2020-11-06T07:00:00Z,2020-11-06T07:30:00Z,Short,dir_donchian,0.55,3,1939.73,1941.3701,trail,-2.1401,-0.11033
2020-11-06T08:00:00Z,2020-11-06T08:30:00Z,Short,dir_donchian,0.55,3,1939.48,1943.6336,trail,-4.6536,-0.23994
2020-11-09T12:45:00Z,2020-11-09T13:00:00Z,Short,dir_donchian,0.55,3,1937.58,1928.0098,tp,9.0702,0.46812
2020-11-09T13:00:00Z,2020-11-09T13:15:00Z,Short,dir_donchian,0.55,3,1909.52,1919.0273,trail,-10.0073,-0.52408
2020-11-10T11:00:00Z,2020-11-10T12:00:00Z,Short,dir_donchian,0.55,3,1874.48,1874.4165,trail,-0.4365,-0.02329
2020-11-11T07:00:00Z,2020-11-11T08:00:00Z,Long,dir_donchian,0.55,3,1881.91,1880.0153,trail,-2.3947,-0.12725
2020-11-11T08:15:00Z,2020-11-11T08:30:00Z,Short,dir_donchian,0.55,3,1874.86,1878.476,trail,-4.116,-0.21954
2020-11-12T13:00:00Z,2020-11-12T14:00:00Z,Long,dir_donchian,0.55,3,1870.8,1867.773,trail,-3.527,-0.18853
2020-11-13T02:00:00Z,2020-11-13T04:15:00Z,Long,dir_donchian,0.55,3,1880.22,1877.9023,trail,-2.8177,-0.14986
2020-11-13T05:00:00Z,2020-11-13T06:45:00Z,Short,dir_donchian,0.55,3,1877.45,1879.3203,trail,-2.3703,-0.12625
2020-11-16T07:00:00Z,2020-11-16T08:45:00Z,Short,dir_donchian,0.55,3,1889.91,1890.6584,trail,-1.2484,-0.06606
2020-11-16T12:45:00Z,2020-11-16T13:00:00Z,Short,dir_donchian,0.55,3,1869.14,1874.9852,trail,-6.3452,-0.33947
2020-11-17T07:00:00Z,2020-11-17T07:45:00Z,Short,dir_donchian,0.55,3,1885.84,1888.5363,trail,-3.1963,-0.16949
2020-11-17T07:45:00Z,2020-11-17T08:45:00Z,Long,dir_donchian,0.55,3,1889.11,1886.3898,trail,-3.2202,-0.17046
2020-11-18T07:00:00Z,2020-11-18T07:30:00Z,Short,dir_donchian,0.55,3,1876.8,1879.5449,trail,-3.2449,-0.17289
2020-11-18T07:30:00Z,2020-11-18T10:15:00Z,Long,dir_donchian,0.55,3,1879.83,1880.7704,trail,0.4404,0.02343
2020-11-19T13:15:00Z,2020-11-19T14:30:00Z,Long,dir_donchian,0.55,3,1862.27,1858.7485,trail,-4.0215,-0.21594
2020-11-19T14:30:00Z,2020-11-19T14:45:00Z,Short,dir_donchian,0.55,3,1855.08,1859.7981,trail,-5.2181,-0.28129
2020-11-20T07:00:00Z,2020-11-20T08:00:00Z,Long,dir_donchian,0.55,3,1868.02,1865.2434,trail,-3.2766,-0.1754
2020-11-20T08:00:00Z,2020-11-20T08:30:00Z,Long,dir_donchian,0.55,3,1867.77,1864.7949,trail,-3.4751,-0.18606
2020-11-23T07:15:00Z,2020-11-23T08:00:00Z,Long,dir_donchian,0.55,3,1875.27,1873.2105,trail,-2.5595,-0.13649
2020-11-23T11:45:00Z,2020-11-23T13:00:00Z,Short,dir_donchian,0.55,3,1865.74,1867.6497,trail,-2.4097,-0.12915
2020-11-25T07:00:00Z,2020-11-25T08:30:00Z,Short,dir_donchian,0.55,3,1804.07,1807.1098,trail,-3.5398,-0.19621
2020-11-25T13:30:00Z,2020-11-25T15:15:00Z,Long,dir_donchian,0.55,3,1812.87,1810.1752,trail,-3.1948,-0.17623
2020-11-26T13:00:00Z,2020-11-26T14:00:00Z,Short,dir_donchian,0.55,3,1813.5,1814.9893,trail,-1.9893,-0.10969
2020-11-26T15:15:00Z,2020-11-26T15:30:00Z,Long,dir_donchian,0.55,3,1813.71,1811.3165,trail,-2.8935,-0.15954
2020-11-27T09:30:00Z,2020-11-27T12:00:00Z,Long,dir_donchian,0.55,3,1809.86,1807.1915,trail,-3.1685,-0.17507
2020-11-27T12:30:00Z,2020-11-27T14:00:00Z,Short,dir_donchian,0.55,3,1805.61,1800.993,tp,4.117,0.22801
2020-09-01T12:15:00Z,2020-09-01T14:15:00Z,Long,dir_sess_mom,0.55,3,1989.87,1986.116,trail,-4.254,-0.21378
2020-09-02T06:30:00Z,2020-09-02T08:45:00Z,Short,dir_sess_mom,0.55,3,1963.48,1966.0844,trail,-3.1044,-0.15811
2020-09-02T12:00:00Z,2020-09-02T13:15:00Z,Short,dir_sess_mom,0.55,3,1967.98,1959.9615,tp,7.5185,0.38204
2020-09-03T06:45:00Z,2020-09-03T08:00:00Z,Short,dir_sess_mom,0.55,3,1937.29,1931.1705,tp,5.6195,0.29007
2020-09-03T12:45:00Z,2020-09-03T13:30:00Z,Short,dir_sess_mom,0.55,3,1930.45,1932.5675,trail,-2.6175,-0.13559
2020-09-04T12:00:00Z,2020-09-04T14:00:00Z,Short,dir_sess_mom,0.55,3,1938.86,1941.0781,trail,-2.7181,-0.14019
2020-09-04T14:30:00Z,2020-09-04T15:00:00Z,Short,dir_sess_mom,0.55,3,1928.42,1918.3137,tp,9.6063,0.49814
2020-09-07T12:00:00Z,2020-09-07T13:30:00Z,Short,dir_sess_mom,0.55,3,1927.9,1929.3614,trail,-1.9614,-0.10174
2020-09-08T06:00:00Z,2020-09-08T07:15:00Z,Short,dir_sess_mom,0.55,3,1924.37,1926.9958,trail,-3.1258,-0.16243
2020-09-08T07:15:00Z,2020-09-08T07:45:00Z,Long,dir_sess_mom,0.55,3,1926.5,1930.5224,tp,3.5224,0.18284
2020-09-09T06:00:00Z,2020-09-09T07:15:00Z,Short,dir_sess_mom,0.55,3,1929.87,1932.0382,trail,-2.6682,-0.13826
2020-09-09T07:15:00Z,2020-09-09T07:45:00Z,Long,dir_sess_mom,0.55,3,1931.9,1929.0871,trail,-3.3129,-0.17148
2020-09-10T06:15:00Z,2020-09-10T08:15:00Z,Long,dir_sess_mom,0.55,3,1945.26,1945.1589,trail,-0.6011,-0.0309
2020-09-10T11:15:00Z,2020-09-10T13:00:00Z,Long,dir_sess_mom,0.55,3,1945.51,1951.0338,tp,5.0238,0.25822
2020-09-11T07:00:00Z,2020-09-11T07:30:00Z,Short,dir_sess_mom,0.55,3,1938.32,1941.5986,trail,-3.7786,-0.19494
2020-09-11T07:45:00Z,2020-09-11T09:15:00Z,Long,dir_sess_mom,0.55,3,1942.11,1941.1574,trail,-1.4526,-0.07479
2020-09-14T06:00:00Z,2020-09-14T08:00:00Z,Short,dir_sess_mom,0.55,3,1948.82,1948.4893,trail,-0.1693,-0.00868
2020-09-14T11:30:00Z,2020-09-14T12:45:00Z,Short,dir_sess_mom,0.55,3,1941.55,1944.3228,trail,-3.2728,-0.16857
2020-09-15T06:00:00Z,2020-09-15T07:30:00Z,Short,dir_sess_mom,0.55,3,1965.13,1967.9767,trail,-3.3467,-0.1703
2020-09-15T07:30:00Z,2020-09-15T08:00:00Z,Long,dir_sess_mom,0.55,3,1967.77,1965.2471,trail,-3.0229,-0.15362
2020-09-16T06:00:00Z,2020-09-16T07:00:00Z,Short,dir_sess_mom,0.55,3,1960.25,1961.7966,trail,-2.0466,-0.1044
2020-09-16T07:00:00Z,2020-09-16T07:45:00Z,Long,dir_sess_mom,0.55,3,1961.34,1958.7733,trail,-3.0667,-0.15636
2020-09-17T11:15:00Z,2020-09-17T12:45:00Z,Short,dir_sess_mom,0.55,3,1938.02,1942.1355,trail,-4.6155,-0.23816
2020-09-17T12:45:00Z,2020-09-17T13:45:00Z,Long,dir_sess_mom,0.55,3,1941.41,1947.5944,tp,5.6844,0.2928
2020-09-18T06:00:00Z,2020-09-18T08:00:00Z,Short,dir_sess_mom,0.55,3,1951.76,1954.365,trail,-3.105,-0.15909
2020-09-18T08:00:00Z,2020-09-18T08:15:00Z,Long,dir_sess_mom,0.55,3,1953.62,1951.0088,trail,-3.1112,-0.15925
2020-09-21T06:00:00Z,2020-09-21T08:00:00Z,Short,dir_sess_mom,0.55,3,1954.12,1949.5475,tp,4.0725,0.20841
2020-09-22T12:30:00Z,2020-09-22T15:00:00Z,Long,dir_sess_mom,0.55,3,1906.88,1915.3103,tp,7.9303,0.41588
2020-09-23T12:00:00Z,2020-09-23T14:45:00Z,Short,dir_sess_mom,0.55,3,1888.99,1878.7233,tp,9.7667,0.51703
2020-09-25T06:15:00Z,2020-09-25T07:45:00Z,Long,dir_sess_mom,0.55,3,1871.09,1869.2198,trail,-2.3702,-0.12667
2020-09-25T12:00:00Z,2020-09-25T12:45:00Z,Short,dir_sess_mom,0.55,3,1864.78,1857.4047,tp,6.8753,0.36869
2020-09-28T06:00:00Z,2020-09-28T07:45:00Z,Short,dir_sess_mom,0.55,3,1861.85,1856.709,tp,4.641,0.24927
2020-09-29T07:15:00Z,2020-09-29T08:15:00Z,Short,dir_sess_mom,0.55,3,1877.49,1880.6029,trail,-3.6129,-0.19243
2020-09-29T12:00:00Z,2020-09-29T13:00:00Z,Short,dir_sess_mom,0.55,3,1884.39,1887.3256,trail,-3.4356,-0.18232
2020-09-30T07:15:00Z,2020-09-30T07:45:00Z,Long,dir_sess_mom,0.55,3,1890.97,1888.0826,trail,-3.3874,-0.17914
2020-09-30T08:00:00Z,2020-09-30T08:15:00Z,Short,dir_sess_mom,0.55,3,1884.37,1887.7104,trail,-3.8404,-0.2038
2020-10-01T06:00:00Z,2020-10-01T06:45:00Z,Short,dir_sess_mom,0.55,3,1892.99,1895.1723,trail,-2.6823,-0.1417
2020-10-01T06:45:00Z,2020-10-01T08:30:00Z,Long,dir_sess_mom,0.55,3,1894.19,1898.9844,tp,4.2944,0.22671
2020-10-02T06:00:00Z,2020-10-02T07:00:00Z,Short,dir_sess_mom,0.55,3,1893.74,1894.4756,trail,-1.2356,-0.06524
2020-10-05T06:15:00Z,2020-10-05T09:45:00Z,Short,dir_sess_mom,0.55,3,1892.59,1891.2605,trail,0.8295,0.04383
2020-10-05T12:00:00Z,2020-10-05T13:45:00Z,Short,dir_sess_mom,0.55,3,1899.82,1901.3982,trail,-2.0782,-0.10939
2020-10-06T06:00:00Z,2020-10-06T06:45:00Z,Short,dir_sess_mom,0.55,3,1910.82,1911.9914,trail,-1.6714,-0.08747
2020-10-06T06:45:00Z,2020-10-06T08:00:00Z,Long,dir_sess_mom,0.55,3,1912.06,1909.7155,trail,-2.8445,-0.14876
2020-10-07T06:45:00Z,2020-10-07T07:45:00Z,Short,dir_sess_mom,0.55,3,1882.47,1885.9728,trail,-4.0028,-0.21264
2020-10-07T13:00:00Z,2020-10-07T13:45:00Z,Short,dir_sess_mom,0.55,3,1883.33,1887.5169,trail,-4.6869,-0.24886
2020-10-08T06:15:00Z,2020-10-08T07:30:00Z,Long,dir_sess_mom,0.55,3,1885.38,1889.3792,tp,3.4992,0.18559
2020-10-08T07:30:00Z,2020-10-08T08:30:00Z,Long,dir_sess_mom,0.55,3,1888.87,1892.8413,tp,3.4713,0.18378
2020-10-09T06:00:00Z,2020-10-09T07:30:00Z,Short,dir_sess_mom,0.55,3,1909.91,1911.6665,trail,-2.2565,-0.11815
2020-10-09T07:30:00Z,2020-10-09T08:00:00Z,Long,dir_sess_mom,0.55,3,1910.17,1907.4191,trail,-3.2509,-0.17019
2020-10-12T11:00:00Z,2020-10-12T12:00:00Z,Short,dir_sess_mom,0.55,3,1922.05,1923.2799,trail,-1.7299,-0.09
2020-10-12T12:45:00Z,2020-10-12T13:45:00Z,Short,dir_sess_mom,0.55,3,1920.06,1923.345,trail,-3.785,-0.19713
2020-10-13T07:00:00Z,2020-10-13T08:00:00Z,Long,dir_sess_mom,0.55,3,1913.24,1913.8787,trail,0.1387,0.00725
2020-10-13T08:00:00Z,2020-10-13T09:45:00Z,Long,dir_sess_mom,0.55,3,1914.87,1919.7208,tp,4.3508,0.22721
2020-10-14T06:00:00Z,2020-10-14T08:30:00Z,Short,dir_sess_mom,0.55,3,1897.26,1897.465,trail,-0.705,-0.03716
2020-10-14T08:30:00Z,2020-10-14T09:00:00Z,Long,dir_sess_mom,0.55,3,1897.71,1894.6028,trail,-3.6072,-0.19008
2020-10-15T06:00:00Z,2020-10-15T06:30:00Z,Short,dir_sess_mom,0.55,3,1897.1,1900.3543,trail,-3.7543,-0.1979
2020-10-15T06:30:00Z,2020-10-15T08:00:00Z,Long,dir_sess_mom,0.55,3,1901.16,1897.971,trail,-3.689,-0.19404
2020-10-16T06:00:00Z,2020-10-16T07:00:00Z,Short,dir_sess_mom,0.55,3,1905.22,1906.8216,trail,-2.1016,-0.11031
2020-10-16T07:15:00Z,2020-10-16T07:30:00Z,Long,dir_sess_mom,0.55,3,1907.96,1905.5952,trail,-2.8648,-0.15015
2020-10-19T06:00:00Z,2020-10-19T07:00:00Z,Short,dir_sess_mom,0.55,3,1901.24,1903.738,trail,-2.998,-0.15769
2020-10-19T07:00:00Z,2020-10-19T07:45:00Z,Long,dir_sess_mom,0.55,3,1902.82,1906.904,tp,3.584,0.18835
2020-10-20T06:00:00Z,2020-10-20T08:15:00Z,Short,dir_sess_mom,0.55,3,1901.09,1902.5153,trail,-1.9253,-0.10127
2020-10-20T08:15:00Z,2020-10-20T11:30:00Z,Long,dir_sess_mom,0.55,3,1902.4,1907.6665,tp,4.7665,0.25055
2020-10-21T06:15:00Z,2020-10-21T07:15:00Z,Long,dir_sess_mom,0.55,3,1918.71,1916.5692,trail,-2.6408,-0.13764
2020-10-21T07:30:00Z,2020-10-21T08:30:00Z,Short,dir_sess_mom,0.55,3,1917.87,1918.7655,trail,-1.3955,-0.07276
2020-10-22T06:15:00Z,2020-10-22T09:00:00Z,Long,dir_sess_mom,0.55,3,1913.74,1915.3486,trail,1.1086,0.05793
2020-10-22T09:00:00Z,2020-10-22T10:45:00Z,Long,dir_sess_mom,0.55,3,1917.03,1917.1096,trail,-0.4204,-0.02193
2020-10-23T06:00:00Z,2020-10-23T08:30:00Z,Short,dir_sess_mom,0.55,3,1906.39,1904.9145,trail,0.9755,0.05117
2020-10-23T11:30:00Z,2020-10-23T14:45:00Z,Long,dir_sess_mom,0.55,3,1909.98,1910.7889,trail,0.3089,0.01617
2020-10-26T13:15:00Z,2020-10-26T13:45:00Z,Long,dir_sess_mom,0.55,3,1905.11,1901.6736,trail,-3.9364,-0.20662
2020-10-27T07:45:00Z,2020-10-27T08:00:00Z,Short,dir_sess_mom,0.55,3,1908.63,1905.2627,tp,2.8673,0.15023
2020-10-27T09:00:00Z,2020-10-27T12:00:00Z,Short,dir_sess_mom,0.55,3,1901.71,1901.727,trail,-0.517,-0.02719
2020-10-28T10:45:00Z,2020-10-28T12:00:00Z,Short,dir_sess_mom,0.55,3,1899.8,1895.4447,tp,3.8553,0.20293
2020-10-28T12:00:00Z,2020-10-28T13:00:00Z,Short,dir_sess_mom,0.55,3,1894.9,1889.9339,tp,4.4661,0.23569
2020-10-29T07:00:00Z,2020-10-29T09:00:00Z,Short,dir_sess_mom,0.55,3,1883.63,1879.8329,tp,3.2971,0.17504
2020-10-29T12:45:00Z,2020-10-29T13:15:00Z,Short,dir_sess_mom,0.55,3,1871.92,1865.6743,tp,5.7457,0.30694
2020-10-30T13:00:00Z,2020-10-30T13:30:00Z,Short,dir_sess_mom,0.55,3,1878.5,1882.5063,trail,-4.5063,-0.23989
2020-10-30T13:30:00Z,2020-10-30T14:45:00Z,Long,dir_sess_mom,0.55,3,1882.44,1883.3699,trail,0.4299,0.02284
2020-11-02T13:00:00Z,2020-11-02T14:15:00Z,Short,dir_sess_mom,0.55,3,1891.43,1891.7288,trail,-0.7988,-0.04223
2020-11-03T07:00:00Z,2020-11-03T07:45:00Z,Short,dir_sess_mom,0.55,3,1890.58,1892.9707,trail,-2.8907,-0.1529
2020-11-03T08:15:00Z,2020-11-03T09:00:00Z,Short,dir_sess_mom,0.55,3,1888.71,1891.4315,trail,-3.2215,-0.17057
2020-11-04T13:00:00Z,2020-11-04T13:30:00Z,Short,dir_sess_mom,0.55,3,1903.89,1910.1131,trail,-6.7231,-0.35313
2020-11-04T13:30:00Z,2020-11-04T15:30:00Z,Long,dir_sess_mom,0.55,3,1908.1,1902.7304,trail,-5.8696,-0.30761
2020-11-05T07:00:00Z,2020-11-05T08:15:00Z,Short,dir_sess_mom,0.55,3,1909.33,1912.0224,trail,-3.1924,-0.1672
2020-11-05T08:15:00Z,2020-11-05T08:30:00Z,Long,dir_sess_mom,0.55,3,1912.71,1909.33,trail,-3.88,-0.20285
2020-11-06T07:00:00Z,2020-11-06T07:30:00Z,Short,dir_sess_mom,0.55,3,1939.73,1941.3701,trail,-2.1401,-0.11033
2020-11-06T08:00:00Z,2020-11-06T08:30:00Z,Short,dir_sess_mom,0.55,3,1939.48,1943.6336,trail,-4.6536,-0.23994
2020-11-09T12:45:00Z,2020-11-09T13:00:00Z,Short,dir_sess_mom,0.55,3,1937.58,1928.0098,tp,9.0702,0.46812
2020-11-09T13:00:00Z,2020-11-09T13:15:00Z,Short,dir_sess_mom,0.55,3,1909.52,1919.0273,trail,-10.0073,-0.52408
2020-11-10T11:00:00Z,2020-11-10T12:00:00Z,Short,dir_sess_mom,0.55,3,1874.48,1874.4165,trail,-0.4365,-0.02329
2020-11-11T07:00:00Z,2020-11-11T07:45:00Z,Short,dir_sess_mom,0.55,3,1881.91,1884.161,trail,-2.751,-0.14618
2020-11-11T07:45:00Z,2020-11-11T08:00:00Z,Long,dir_sess_mom,0.55,3,1882.95,1880.0153,trail,-3.4347,-0.18241
2020-11-12T13:00:00Z,2020-11-12T14:15:00Z,Short,dir_sess_mom,0.55,3,1870.8,1871.0343,trail,-0.7343,-0.03925
2020-11-13T02:00:00Z,2020-11-13T04:15:00Z,Long,dir_sess_mom,0.55,3,1880.22,1877.9023,trail,-2.8177,-0.14986
2020-11-13T05:00:00Z,2020-11-13T09:15:00Z,Long,dir_sess_mom,0.55,3,1877.45,1877.5472,trail,-0.4028,-0.02145
2020-11-16T07:00:00Z,2020-11-16T08:45:00Z,Short,dir_sess_mom,0.55,3,1889.91,1890.6584,trail,-1.2484,-0.06606
2020-11-16T12:45:00Z,2020-11-16T13:00:00Z,Short,dir_sess_mom,0.55,3,1869.14,1874.9852,trail,-6.3452,-0.33947
2020-11-17T07:00:00Z,2020-11-17T07:45:00Z,Short,dir_sess_mom,0.55,3,1885.84,1888.5363,trail,-3.1963,-0.16949
2020-11-17T07:45:00Z,2020-11-17T08:45:00Z,Long,dir_sess_mom,0.55,3,1889.11,1886.3898,trail,-3.2202,-0.17046
2020-11-18T07:00:00Z,2020-11-18T07:30:00Z,Short,dir_sess_mom,0.55,3,1876.8,1879.5449,trail,-3.2449,-0.17289
2020-11-18T07:30:00Z,2020-11-18T10:15:00Z,Long,dir_sess_mom,0.55,3,1879.83,1880.7704,trail,0.4404,0.02343
2020-11-19T13:15:00Z,2020-11-19T14:30:00Z,Short,dir_sess_mom,0.55,3,1862.27,1855.3425,tp,6.4275,0.34514
2020-11-19T14:30:00Z,2020-11-19T14:45:00Z,Short,dir_sess_mom,0.55,3,1855.08,1859.7981,trail,-5.2181,-0.28129
2020-11-20T07:00:00Z,2020-11-20T08:30:00Z,Short,dir_sess_mom,0.55,3,1868.02,1863.3924,tp,4.1276,0.22096
2020-11-20T11:30:00Z,2020-11-20T15:00:00Z,Short,dir_sess_mom,0.55,3,1867.24,1868.8021,trail,-2.0621,-0.11044
2020-11-23T07:15:00Z,2020-11-23T08:00:00Z,Long,dir_sess_mom,0.55,3,1875.27,1873.2105,trail,-2.5595,-0.13649
2020-11-23T11:45:00Z,2020-11-23T13:00:00Z,Short,dir_sess_mom,0.55,3,1865.74,1867.6497,trail,-2.4097,-0.12915
2020-11-25T07:00:00Z,2020-11-25T08:30:00Z,Short,dir_sess_mom,0.55,3,1804.07,1807.1098,trail,-3.5398,-0.19621
2020-11-25T13:30:00Z,2020-11-25T15:15:00Z,Long,dir_sess_mom,0.55,3,1812.87,1810.1752,trail,-3.1948,-0.17623
2020-11-26T13:00:00Z,2020-11-26T14:00:00Z,Short,dir_sess_mom,0.55,3,1813.5,1814.9893,trail,-1.9893,-0.10969
2020-11-26T15:15:00Z,2020-11-26T15:30:00Z,Long,dir_sess_mom,0.55,3,1813.71,1811.3165,trail,-2.8935,-0.15954
2020-11-27T09:30:00Z,2020-11-27T12:00:00Z,Long,dir_sess_mom,0.55,3,1809.86,1807.1915,trail,-3.1685,-0.17507
2020-11-27T12:30:00Z,2020-11-27T14:00:00Z,Short,dir_sess_mom,0.55,3,1805.61,1800.993,tp,4.117,0.22801
2020-09-02T12:30:00Z,2020-09-02T13:00:00Z,Long,dir_ema,0.6,3,1968.02,1963.578,trail,-4.942,-0.25112
2020-09-02T13:15:00Z,2020-09-02T14:15:00Z,Short,dir_ema,0.6,3,1958.34,1963.2096,trail,-5.3696,-0.27419
2020-09-03T06:45:00Z,2020-09-03T08:00:00Z,Short,dir_ema,0.6,3,1937.29,1931.1705,tp,5.6195,0.29007
2020-09-07T12:45:00Z,2020-09-07T13:30:00Z,Short,dir_ema,0.6,3,1926.71,1929.9109,trail,-3.7009,-0.19209
2020-09-08T06:45:00Z,2020-09-08T07:30:00Z,Short,dir_ema,0.6,3,1925.87,1928.1164,trail,-2.7464,-0.14261
2020-09-09T06:00:00Z,2020-09-09T07:45:00Z,Long,dir_ema,0.6,3,1929.87,1929.0871,trail,-1.2829,-0.06648
2020-09-10T07:00:00Z,2020-09-10T08:15:00Z,Long,dir_ema,0.6,3,1946.46,1945.1589,trail,-1.8011,-0.09253
2020-09-10T12:00:00Z,2020-09-10T13:30:00Z,Long,dir_ema,0.6,3,1948.91,1946.8775,trail,-2.5325,-0.12994
2020-09-11T07:45:00Z,2020-09-11T10:45:00Z,Short,dir_ema,0.6,3,1942.11,1944.649,trail,-3.039,-0.15648
2020-09-11T12:15:00Z,2020-09-11T13:30:00Z,Long,dir_ema,0.6,3,1945.33,1943.9756,trail,-1.8544,-0.09533
2020-09-15T06:15:00Z,2020-09-15T08:00:00Z,Long,dir_ema,0.6,3,1965.39,1965.2471,trail,-0.6429,-0.03271
2020-09-15T12:15:00Z,2020-09-15T13:00:00Z,Long,dir_ema,0.6,3,1966.44,1971.4379,tp,4.4979,0.22874
2020-09-16T06:00:00Z,2020-09-16T07:45:00Z,Long,dir_ema,0.6,3,1960.25,1958.7733,trail,-1.9767,-0.10084
2020-09-16T12:00:00Z,2020-09-16T13:30:00Z,Long,dir_ema,0.6,3,1966.21,1963.1992,trail,-3.5108,-0.17856
2020-09-18T06:30:00Z,2020-09-18T08:15:00Z,Long,dir_ema,0.6,3,1951.92,1951.513,trail,-0.907,-0.04647
