symbol,date,entry_price,return_90d,return_180d,sp500_90d,sp500_180d,msci_90d,msci_180d,rsi,adx
AMUN.PA,2017-02-01,50.5563125610352,0.218047731560939,0.382616689883992,0.065732201768077,0.123581388828169,0.0794790474045608,0.137294020791419,62.4138824987977,28.4383196114777
AMUN.PA,2017-02-07,50.9934005737305,0.24682804276066,0.388415015574208,0.0610837037724744,0.120383848484358,0.0807799975671754,0.136357592021793,62.2047056098171,31.2119004540143
AMUN.PA,2017-02-27,52.275520324707,0.214526441517971,0.36163159855788,0.0168794176600907,0.089693026196065,0.0344337043638754,0.112750797210002,54.6801086601579,35.9062256501192
AMUN.PA,2017-02-28,53.1496925354004,0.190223222446655,0.340553380483695,0.026036131500292,0.0935845582937879,0.0412558410694613,0.112999466496685,59.5915345353307,34.7743497305668
AMUN.PA,2017-03-17,53.7999992370606,0.220074355399467,0.371561374757354,0.0418711565752129,0.110993365164775,0.0547874888481636,0.118919618393559,55.2237055350767,24.2600880218669
AMUN.PA,2017-10-26,70.4199981689453,-0.0948593675684636,-0.161317766132291,0.0697430382636379,0.0973090751395151,0.045571688868717,0.0481490227385629,59.2117543703878,28.1138658295206
AMUN.PA,2019-05-08,63.3499984741211,-0.0355169700741057,0.108918732313744,0.0411680276856979,0.144490925296233,0.025900420795545,0.112272105123491,60.0362851447126,33.3710019409112
AMUN.PA,2019-10-11,63.1500015258789,0.216943731072246,0.0981788883362327,0.123719385124031,0.0437738046293074,0.0972267834488183,0.00206636702242851,60.3070017078667,21.8192119214611
AMUN.PA,2019-10-22,64.5500030517578,0.0340820580051433,0.113090551157836,0.00246333498348826,0.0631010281891281,-0.0178898981111185,0.0230628232410151,62.6283415870998,25.8752065872024
AMUN.PA,2019-11-26,69.4000015258789,-0.254322782965607,-0.0518731757200131,-0.153194408706137,0.073978219110247,-0.177461013722035,0.0326412947195541,61.2770264068998,37.2872756329927
AMUN.PA,2025-03-05,70.5500030517578,0.0127568229277625,-0.0559887229875648,0.06865570656675,0.136844244710676,0.0642426235534024,0.130745989369634,62.7171116723127,27.3622472092978
AMUN.PA,2025-03-14,72.1500015258789,-0.0138600135668926,-0.0519750508758471,0.128465662655975,0.208140174146553,0.122297025563657,0.19662044410918,62.3188578918438,27.9148667529951
NHY.OL,2017-04-21,50.5,0.108910891089109,0.224950507135675,0.0415593841064573,0.169890462123894,0.052204116096606,0.162670724662652,52.2481651160284,27.2983142600081
NHY.OL,2017-08-08,51.75,0.0821256038647343,-0.0114009691321332,0.0715538657737506,0.0775863565661452,0.065283303171258,0.0703797496010793,59.5718651520653,23.9728906170956
NHY.OL,2017-10-24,61.4500007629395,-0.150854358709047,-0.215622454605258,0.0618848565962531,0.0903730781906113,0.0377028531104188,0.0434224501016926,64.3239403456316,32.3038507295079
NHY.OL,2022-02-07,72.9599990844727,-0.133497779413246,-0.114035084967468,-0.182230991599011,-0.139334992637455,-0.185928455509298,-0.163985634861436,58.4214922220195,22.6425144806195
