symbol,date,entry_price,return_90d,return_180d,sp500_fwd_90d,sp500_fwd_180d,msci_fwd_90d,msci_fwd_180d,past_return_30d,past_return_90d,sp500_past_30d,sp500_past_90d,rel_strength_30d,rel_strength_90d,rsi,adx,di_plus,di_minus,macd,macd_signal,macd_hist,bb_pct,atr_pct,stoch_k,stoch_d,cci,volume_ratio,pct_from_ma20,pct_from_ma50,pct_from_ma200,pct_from_52w_high,pct_from_52w_low
LDO.MI,2020-02-04,11.5,-0.461217382679815,-0.585739135742188,-0.0777173700994504,0.0441322376093041,-0.0847915526027327,0.0183981231735626,0.0854176224787377,0.0682767889676053,0.0287704593640007,0.104768367944193,0.056647163114737,-0.0364915789765872,61.6763230483078,20.8287945353752,33.4283386136771,14.9416192080846,0.901326148741721,0.691831555196983,0.209494593544739,1.02935165876457,2.49206971759047,92.2280002688077,69.749784138631,148.738852631673,1.24549078285084,3.46611392411081,6.2483251643895,7.04809282283523,-3.28007007621133,37.6915669820879
PRY.MI,2017-01-10,23.6671733856201,-0.00163397178447046,0.160539279190775,0.0497289801143046,0.10495841463643,0.0746008003442799,0.125184516085708,0.12087908018001,0.114246695917358,0.0250976132272624,0.045118475033937,0.0957814669527479,0.0691282208834211,55.8792819548734,35.6910883030765,18.0461513456461,11.9239438601008,1.1414092452481,1.42764342137767,-0.286234176129568,0.670427405367378,2.08290091121243,50.7691840745434,39.4872106169711,20.9196840271228,1.27338215604859,0.628928012356638,4.98417194022312,12.2480066720452,-2.54777830423883,52.4283924993195
PRY.MI,2017-01-12,23.6478385925293,0.0192150071163108,0.165576380849018,0.056367921535719,0.109635212751521,0.077077401954934,0.125250803699965,0.0837395080100784,0.108291844833682,0.0298368147103187,0.041495775992424,0.0539026932997597,0.0667960688412578,55.1125162715122,33.779738017924,19.5627382190275,15.0212756472583,1.0736539864443,1.30996352967118,-0.236309543226884,0.613829113472094,2.08779228553901,49.2308159254566,53.0769133488633,5.10036642026717,2.6850296576541,0.420817209250695,4.4361914055578,11.8884983899696,-2.62739146767106,52.3038667952093
PRY.MI,2017-01-13,24.1505718231201,0.00880708237458098,0.135308294084871,0.0570419961521639,0.111877148308052,0.0788630349636794,0.126501139827841,0.0908297146381944,0.140639322058633,0.0344867596398354,0.0403204753287861,0.056342954998359,0.100318846729847,61.1602192145316,33.3217186958515,24.3936680297906,13.9107255597017,1.18338098284156,1.28464702030526,-0.101266037463696,1.06435207701358,2.04985750570617,89.2306641677227,65.8974067132564,173.5916242787,2.23689817652001,2.43372229887738,6.34040644269328,14.1129055028752,-0.557331412627479,55.54171936621
PRY.MI,2017-04-21,24.7016468048096,0.0156555857613794,0.113111514467433,0.0415593841064573,0.169890462123894,0.052204116096606,0.162670724662652,0.0807953275055672,0.0488505854178832,-0.0068418877060753,0.0394594942104487,0.0876372152116425,0.00939109120743448,59.4735826660996,20.7960219002378,24.5988903298727,16.3743995972021,1.12051673138029,1.12246182681142,-0.0019450954311262,0.764532676686538,1.76835996045571,78.125,66.637564085608,72.8198296550885,1.25547005338045,2.2797818298596,4.41186378805298,10.0240318507717,-1.35135207189722,42.9770676334796
PRY.MI,2017-07-12,25.9198093414307,0.0604252050028533,-0.0443864337358884,0.0582788877839456,0.0808841163153586,0.0620059823274347,0.0762104525533358,0.0823577246780472,0.117083334943128,0.0125740657528741,0.0252315787101255,0.069783658925173,0.0918517562330024,59.2921833332563,20.4365167586415,25.2083752646837,10.9679964749628,1.03956950330262,0.810635512244333,0.228933991058285,0.960329856824575,2.03795892678865,85.9649224010227,83.8273425738229,164.145530623313,1.17957751033881,2.73211338464396,4.45562978222437,9.77784343732097,-1.03359664278267,35.4040436347636
PRY.MI,2017-07-31,26.1518402099609,-0.00258775811940927,-0.0850277031099483,0.0643524946609373,0.096482143480127,0.057000516662457,0.0864122595507448,0.0324426898923356,0.118230678012824,0.0152683344534547,0.0518853287017877,0.0171743554388809,0.0663453493110363,56.43027054079,25.709241978655,26.5169465046105,11.7818594289827,0.847460754333307,0.934291999796753,-0.0868312454634465,0.752792502331906,2.04471285627253,54.0146164092595,48.5810791133691,75.4873320640129,2.34128301979036,1.35071744806431,3.99526170232336,9.74120362008764,-2.27601007239265,28.3815776020051
PRY.MI,2019-08-01,19.3299999237061,0.109156783170179,-0.215985525463696,0.0617559483217668,-0.0441501590952788,0.0650594881149751,-0.0790399930122672,0.07538244859417,0.149568796299143,0.00926036850597074,0.0554610361833883,0.0661220800881993,0.0941077601157543,58.2942740891554,33.2317581588215,33.8913079675209,21.0421076855767,1.94897404675085,2.48733844267004,-0.538364395919187,0.67996402814146,2.71691307129642,48.0663082399506,27.5163642600323,33.6677098892921,1.25179460529492,2.02950583934553,9.22261488455567,11.7599439068353,-14.5824098958948,31.6309116197533
PRY.MI,2019-08-21,19.4050006866455,0.107446483416388,-0.0693120934352119,0.101510418905928,0.00183629538509317,0.0960874243066848,-0.030096945444173,0.0720994628548077,0.29712571104038,-0.0229330203273104,0.00585401441343429,0.0950324831821181,0.291271696626946,59.0091055276923,20.0067264338852,34.0587215563732,24.1955442568402,0.0356082499994637,0.189837199280316,-0.154228949280852,0.747847613908637,2.99245307339596,95.672012457291,66.7426130419218,44.0010042159171,1.23838452143354,3.16184257952564,5.45221705331969,11.639604149981,-13.6788208105316,32.1416420303515
PRY.MI,2020-09-10,24.0499992370606,0.168399221325887,0.177962612158844,0.153528300350025,0.259020881426934,0.168364802822899,0.267023120691052,0.0931817835027521,0.380993280087478,0.0247817978701644,0.17463783282232,0.0683999856325877,0.206355447265158,60.9451932737488,20.8293394739213,20.9348841862295,18.0231016176725,1.61543484687796,1.59970392769454,0.0157309191834194,0.92346196774732,2.81218819479243,84.7560918877176,71.5330366974711,124.621114528409,1.30812721229841,3.53437144204227,6.47245901409444,18.9869493761161,-4.48769282930851,83.6578751175343
