datetime,open,close,high,low,volume,hour,date,atr,atr_pct,in_session,bars_until_session_end,label,barrier_touched,bars_to_exit,realized_return,upper_barrier,lower_barrier,effective_horizon,n_concurrent,sample_weight,entry_time,exit_time
2020-05-12T02:00:00Z,1696.07,1693.49,1697.34,1693.34,2257,2,2020-05-12,1.9692016653982,0.116280678681197,TRUE,68,1,upper,12,0.00290701696702994,1698.4130041635,1688.5669958365,20,1,1,2020-05-12T02:00:00Z,2020-05-12T05:00:00Z
2020-05-13T02:00:00Z,1701.29,1702.52,1704.21,1701.02,4141,2,2020-05-13,2.32897476858445,0.136795736237134,TRUE,68,0,vertical,20,-0.000170335737612459,1708.34243692146,1696.69756307854,20,1,1,2020-05-13T02:00:00Z,2020-05-13T07:00:00Z
2020-05-13T15:30:00Z,1708.85,1709.6,1710.04,1705.49,11279,15,2020-05-13,3.78746953026362,0.221541268733249,TRUE,14,0,vertical,13,0.000596630790828253,1719.06867382566,1700.13132617434,13,1,1,2020-05-13T15:30:00Z,2020-05-13T18:45:00Z
2020-05-14T02:00:00Z,1717.15,1717.8,1718.52,1715.02,4778,2,2020-05-14,2.10976287568298,0.122817724745778,TRUE,68,-1,lower,5,-0.0030704431186445,1723.07440718921,1712.52559281079,20,1,1,2020-05-14T02:00:00Z,2020-05-14T03:15:00Z
2020-05-14T15:45:00Z,1725.23,1731.03,1731.3,1723.8,16515,15,2020-05-14,4.02255685202136,0.232379384067368,TRUE,13,0,vertical,12,-0.000352391350814197,1741.08639213005,1720.97360786995,12,1,1,2020-05-14T15:45:00Z,2020-05-14T18:45:00Z
2020-05-15T02:00:00Z,1731.99,1729.33,1731.99,1728.78,3951,2,2020-05-15,2.15824689363923,0.124802489613852,TRUE,68,0,vertical,20,0.00046838949188424,1734.7256172341,1723.9343827659,20,1,1,2020-05-15T02:00:00Z,2020-05-15T07:00:00Z
2020-05-15T14:45:00Z,1742.4,1742.05,1744.23,1740,7302,14,2020-05-15,3.51409259505985,0.201721683939028,TRUE,17,-1,lower,5,-0.00504304209847566,1750.83523148765,1733.26476851235,16,1,1,2020-05-15T14:45:00Z,2020-05-15T16:00:00Z
2020-05-18T02:00:00Z,1756.81,1757.82,1758.59,1755.81,2841,2,2020-05-18,4.0503844977462,0.230420890520429,TRUE,68,0,vertical,20,0.000267376636970809,1767.94596124437,1747.69403875563,20,1,1,2020-05-18T02:00:00Z,2020-05-18T07:00:00Z
2020-05-18T14:15:00Z,1753.95,1753.61,1755.35,1750.06,18797,14,2020-05-18,3.53860040193266,0.201789474394686,TRUE,19,-1,lower,3,-0.00504473685986718,1762.45650100483,1744.76349899517,18,1,1,2020-05-18T14:15:00Z,2020-05-18T15:00:00Z
2020-05-18T15:15:00Z,1743.11,1746.21,1747.35,1740.35,15336,15,2020-05-18,4.64161272370801,0.265810682776299,TRUE,15,-1,lower,2,-0.00664526706940749,1757.81403180927,1734.60596819073,14,1,1,2020-05-18T15:15:00Z,2020-05-18T15:45:00Z
2020-05-18T16:00:00Z,1733.84,1738.67,1739.1,1731.02,14918,16,2020-05-18,5.88328567558315,0.338378512057098,TRUE,12,-1,vertical,11,-0.0051993765349376,1753.37821418896,1723.96178581104,11,1,1,2020-05-18T16:00:00Z,2020-05-18T18:45:00Z
2020-05-19T02:00:00Z,1733.11,1732.62,1733.59,1732.32,2655,2,2020-05-19,2.48302301162297,0.143310305296197,TRUE,68,1,upper,7,0.00358275763240488,1738.82755752906,1726.41244247094,20,1,1,2020-05-19T02:00:00Z,2020-05-19T03:45:00Z
2020-05-19T08:45:00Z,1728.96,1727.64,1731.03,1726.68,9799,8,2020-05-19,2.84655729417878,0.164765651071912,TRUE,41,1,upper,7,0.00411914127679786,1734.75639323545,1720.52360676455,20,1,1,2020-05-19T08:45:00Z,2020-05-19T10:30:00Z
2020-05-20T02:00:00Z,1744.53,1744.04,1744.58,1743.61,1237,2,2020-05-20,1.53779943468515,0.0881745507376638,TRUE,68,1,upper,4,0.00220436376844162,1747.88449858671,1740.19550141329,20,1,1,2020-05-20T02:00:00Z,2020-05-20T03:00:00Z
2020-05-20T03:15:00Z,1747.41,1747.54,1747.92,1746.46,3261,3,2020-05-20,1.76868848818725,0.101210186215323,TRUE,63,0,vertical,20,-0.00106435331952339,1751.96172122047,1743.11827877953,20,1,1,2020-05-20T03:15:00Z,2020-05-20T08:15:00Z
2020-05-21T02:00:00Z,1746.59,1745.37,1746.66,1744.99,2133,2,2020-05-21,1.74115416300347,0.099758455972285,TRUE,68,-1,lower,11,-0.00249396139930712,1749.72288540751,1741.01711459249,20,1,1,2020-05-21T02:00:00Z,2020-05-21T04:45:00Z
2020-05-21T05:00:00Z,1738.94,1739.73,1739.85,1738.38,3768,5,2020-05-21,2.02992708921131,0.116680581999006,TRUE,56,-1,lower,19,-0.00291701454997512,1744.80481772303,1734.65518227697,20,1,1,2020-05-21T05:00:00Z,2020-05-21T09:45:00Z
2020-05-21T16:15:00Z,1727.28,1726.47,1727.98,1723.15,13392,16,2020-05-21,3.80348983576794,0.220304426706977,TRUE,11,-1,lower,2,-0.00550761066767445,1735.97872458942,1716.96127541058,10,1,1,2020-05-21T16:15:00Z,2020-05-21T16:45:00Z
2020-05-21T17:00:00Z,1720.12,1722.74,1723.68,1718.9,12650,17,2020-05-21,4.41174409027483,0.25608879403014,TRUE,8,0,vertical,7,0.000133508248487885,1733.76936022569,1711.71063977431,7,1,1,2020-05-21T17:00:00Z,2020-05-21T18:45:00Z
2020-05-22T02:00:00Z,1724.81,1726.41,1726.94,1724.8,2011,2,2020-05-22,1.76291025774832,0.102114228818665,TRUE,68,0,vertical,20,-0.000735630586013741,1730.81727564437,1722.00272435563,20,1,1,2020-05-22T02:00:00Z,2020-05-22T07:00:00Z
2020-05-22T14:15:00Z,1732.37,1735.65,1736.84,1731.99,6716,14,2020-05-22,3.24700694400045,0.18707728770204,TRUE,19,0,vertical,18,-0.000731714343329578,1743.76751736,1727.53248264,18,1,1,2020-05-22T14:15:00Z,2020-05-22T18:45:00Z
2020-05-25T02:00:00Z,1729.52,1729.36,1730.12,1729.05,1379,2,2020-05-25,1.62162271662706,0.0937701066653016,TRUE,68,-1,lower,5,-0.0023442526666326,1733.41405679157,1725.30594320843,20,1,1,2020-05-25T02:00:00Z,2020-05-25T03:15:00Z
2020-05-25T15:45:00Z,1723.88,1724.91,1726,1723.09,9717,15,2020-05-25,2.23838089477036,0.129767981794433,TRUE,13,1,upper,4,0.00324419954486089,1730.50595223693,1719.31404776307,12,1,1,2020-05-25T15:45:00Z,2020-05-25T16:45:00Z
2020-05-26T02:00:00Z,1725.45,1728.03,1728.03,1725.35,2689,2,2020-05-26,1.67873293310152,0.0971472100080158,TRUE,68,1,upper,5,0.00242868025020036,1732.22683233275,1723.83316766725,20,1,1,2020-05-26T02:00:00Z,2020-05-26T03:15:00Z
2020-05-26T09:15:00Z,1727.45,1726.78,1727.98,1726.21,5377,9,2020-05-26,2.15753464947528,0.12494554311929,TRUE,39,-1,lower,9,-0.00312363857798227,1732.17383662369,1721.38616337631,20,1,1,2020-05-26T09:15:00Z,2020-05-26T11:30:00Z
2020-05-26T16:00:00Z,1717.16,1718.21,1719.8,1713.58,13971,16,2020-05-26,3.95877508905578,0.230401120297041,TRUE,12,-1,lower,4,-0.00576002800742601,1728.10693772264,1708.31306227736,11,1,1,2020-05-26T16:00:00Z,2020-05-26T17:00:00Z
2020-05-27T02:00:00Z,1711.66,1710.89,1711.66,1709.98,2110,2,2020-05-27,1.8974054989865,0.110901665155942,TRUE,68,-1,lower,17,-0.00277254162889858,1715.63351374747,1706.14648625253,20,1,1,2020-05-27T02:00:00Z,2020-05-27T06:15:00Z
2020-05-27T14:00:00Z,1699.45,1697.95,1701.31,1697.56,8815,14,2020-05-27,2.64026845792427,0.155497420885437,TRUE,20,1,upper,16,0.00388743552213586,1704.55067114481,1691.34932885519,19,1,1,2020-05-27T14:00:00Z,2020-05-27T18:00:00Z
2020-05-28T02:00:00Z,1709.79,1710.1,1711.82,1709.76,2349,2,2020-05-28,1.97988647749262,0.115776064411007,TRUE,68,1,upper,17,0.00289440161027516,1715.04971619373,1705.15028380627,20,1,1,2020-05-28T02:00:00Z,2020-05-28T06:15:00Z
2020-05-29T02:00:00Z,1721.04,1720.82,1721.34,1719.14,2442,2,2020-05-29,1.7956548490395,0.104348790055875,TRUE,68,-1,lower,3,-0.00260871975139688,1725.3091371226,1716.3308628774,20,1,1,2020-05-29T02:00:00Z,2020-05-29T02:45:00Z
2020-05-29T03:15:00Z,1713.56,1715.1,1715.88,1711.72,2866,3,2020-05-29,2.41860183180935,0.141018123247003,TRUE,63,1,upper,17,0.00352545308117506,1721.14650457952,1709.05349542048,20,1,1,2020-05-29T03:15:00Z,2020-05-29T07:30:00Z
2020-06-01T02:00:00Z,1738.6,1735.84,1738.73,1735.59,1999,2,2020-06-01,2.59799662140643,0.149667977544384,TRUE,68,1,upper,19,0.00374169943860955,1742.33499155352,1729.34500844648,20,1,1,2020-06-01T02:00:00Z,2020-06-01T06:45:00Z
2020-06-02T02:00:00Z,1740.51,1739.64,1741.47,1739.59,1725,2,2020-06-02,1.77945382762126,0.102288624521238,TRUE,68,-1,lower,6,-0.00255721561303096,1744.08863456905,1735.19136543095,20,1,1,2020-06-02T02:00:00Z,2020-06-02T03:30:00Z
2020-06-02T17:30:00Z,1731.81,1732.28,1733.16,1730.01,13114,17,2020-06-02,3.44888853074627,0.199095327011007,TRUE,6,-1,lower,3,-0.00497738317527516,1740.90222132687,1723.65777867313,5,1,1,2020-06-02T17:30:00Z,2020-06-02T18:15:00Z
2020-06-03T02:00:00Z,1725.58,1722.27,1725.65,1720.12,4344,2,2020-06-03,2.62608105577731,0.15247789578738,TRUE,68,0,vertical,20,0.00155027957288931,1728.83520263944,1715.70479736056,20,1,1,2020-06-03T02:00:00Z,2020-06-03T07:00:00Z
2020-06-03T14:45:00Z,1710.96,1708.55,1711.32,1705.55,19278,14,2020-06-03,3.8404250384472,0.224776859819567,TRUE,17,-1,lower,5,-0.00561942149548917,1718.15106259612,1698.94893740388,16,1,1,2020-06-03T14:45:00Z,2020-06-03T16:00:00Z
2020-06-03T16:15:00Z,1694.7,1693.25,1696.99,1690.63,13897,16,2020-06-03,5.36295802285743,0.316725706355082,TRUE,11,0,vertical,10,0.00262808209065409,1706.65739505714,1679.84260494286,10,1,1,2020-06-03T16:15:00Z,2020-06-03T18:45:00Z
2020-06-04T02:00:00Z,1699.02,1698.58,1699.73,1698.21,1861,2,2020-06-04,1.97779242892853,0.116437991082465,TRUE,68,1,upper,9,0.00291094977706168,1703.52448107232,1693.63551892768,20,1,1,2020-06-04T02:00:00Z,2020-06-04T04:15:00Z
2020-06-04T13:00:00Z,1711.37,1710.48,1711.9,1709.88,3545,13,2020-06-04,2.56670205123972,0.150057413780911,TRUE,24,1,upper,7,0.00375143534452279,1716.8967551281,1704.0632448719,20,1,1,2020-06-04T13:00:00Z,2020-06-04T14:45:00Z
2020-06-04T15:00:00Z,1715.5,1712.42,1716.08,1712.24,5406,15,2020-06-04,3.64146402509844,0.212650169064741,TRUE,16,-1,lower,3,-0.00531625422661849,1721.52366006275,1703.31633993725,15,1,1,2020-06-04T15:00:00Z,2020-06-04T15:45:00Z
2020-06-04T16:00:00Z,1706.84,1705.36,1706.84,1699.4,15033,16,2020-06-04,4.69000254686706,0.275015395392589,TRUE,12,1,vertical,11,0.00615705774733781,1717.08500636717,1693.63499363283,11,1,1,2020-06-04T16:00:00Z,2020-06-04T18:45:00Z
2020-06-05T02:00:00Z,1711.56,1711.34,1712.49,1711.23,2000,2,2020-06-05,1.95341247560731,0.11414520058009,TRUE,68,-1,lower,13,-0.0028536300145022,1716.22353118902,1706.45646881098,20,1,1,2020-06-05T02:00:00Z,2020-06-05T05:15:00Z
2020-06-05T14:45:00Z,1683.6,1686.2,1692.25,1682.62,15511,14,2020-06-05,5.35035756210904,0.31730266647545,TRUE,17,-1,lower,7,-0.0079325666618862,1699.57589390527,1672.82410609473,16,1,1,2020-06-05T14:45:00Z,2020-06-05T16:30:00Z
2020-06-08T02:00:00Z,1680.02,1681.87,1683.15,1680,3511,2,2020-06-08,2.30664175290846,0.13714744617054,TRUE,68,1,upper,8,0.00342868615426354,1687.63660438227,1676.10339561773,20,1,1,2020-06-08T02:00:00Z,2020-06-08T04:00:00Z
2020-06-09T02:00:00Z,1696.23,1697.01,1697.23,1695.67,2820,2,2020-06-09,1.74175738194374,0.102636836668243,TRUE,68,1,upper,5,0.00256592091670603,1701.36439345486,1692.65560654514,20,1,1,2020-06-09T02:00:00Z,2020-06-09T03:15:00Z
2020-06-10T02:00:00Z,1712.32,1712.8,1713.3,1711.98,1893,2,2020-06-10,1.91129162381568,0.111588721614647,TRUE,68,1,upper,6,0.00278971804036617,1717.57822905954,1708.02177094046,20,1,1,2020-06-10T02:00:00Z,2020-06-10T03:30:00Z
2020-06-10T17:15:00Z,1716.46,1714.74,1716.84,1714.37,8759,17,2020-06-10,3.24601806399009,0.189300888997171,TRUE,7,0,vertical,6,-0.000892263550159192,1722.85504515998,1706.62495484003,6,1,1,2020-06-10T17:15:00Z,2020-06-10T18:45:00Z
2020-06-11T02:00:00Z,1734.37,1735.19,1736.01,1733.62,2895,2,2020-06-11,2.83665076720903,0.16347781898288,TRUE,68,-1,vertical,20,-0.00372293524052123,1742.28162691802,1728.09837308198,20,1,1,2020-06-11T02:00:00Z,2020-06-11T07:00:00Z
2020-06-11T13:45:00Z,1725.45,1726.5,1727.05,1725.07,17560,13,2020-06-11,2.69998717629665,0.1563850087632,TRUE,21,1,upper,5,0.00390962521908006,1733.24996794074,1719.75003205926,20,1,1,2020-06-11T13:45:00Z,2020-06-11T15:00:00Z
2020-06-12T02:00:00Z,1725.41,1723.92,1725.91,1720.99,3849,2,2020-06-12,2.86315142869027,0.166083775853303,TRUE,68,0,vertical,20,0.00106733491113272,1731.07787857173,1716.76212142827,20,1,1,2020-06-12T02:00:00Z,2020-06-12T07:00:00Z
2020-06-15T02:00:00Z,1731.49,1731.33,1732.35,1730.53,2928,2,2020-06-15,2.04999687587593,0.11840590042776,TRUE,68,-1,lower,11,-0.00296014751069404,1736.45499218969,1726.20500781031,20,1,1,2020-06-15T02:00:00Z,2020-06-15T04:45:00Z
2020-06-15T05:00:00Z,1728.12,1728.24,1728.32,1727.27,3253,5,2020-06-15,1.95685040106208,0.113227931367292,TRUE,56,-1,lower,11,-0.00283069828418231,1733.13212600266,1723.34787399735,20,1,1,2020-06-15T05:00:00Z,2020-06-15T07:45:00Z
2020-06-15T08:00:00Z,1720.97,1719.04,1722.17,1718.61,6949,8,2020-06-15,2.14060924433825,0.12452352733725,TRUE,44,-1,lower,14,-0.00311308818343123,1724.39152311085,1713.68847688915,20,1,1,2020-06-15T08:00:00Z,2020-06-15T11:30:00Z
2020-06-15T11:45:00Z,1713.61,1712.93,1714.46,1712.65,5220,11,2020-06-15,3.02053350101547,0.176337240927269,TRUE,29,-1,lower,11,-0.00440843102318178,1720.48133375254,1705.37866624746,20,1,1,2020-06-15T11:45:00Z,2020-06-15T14:30:00Z
2020-06-16T02:00:00Z,1723.18,1725.69,1726.61,1723.18,2804,2,2020-06-16,1.93450006383362,0.112100091200252,TRUE,68,1,upper,9,0.00280250228000631,1730.52625015958,1720.85374984042,20,1,1,2020-06-16T02:00:00Z,2020-06-16T04:15:00Z
2020-06-17T02:00:00Z,1725.27,1726.64,1727.12,1725.03,3134,2,2020-06-17,1.5880114614368,0.0919711961634618,TRUE,68,-1,lower,7,-0.00229927990408652,1730.61002865359,1722.66997134641,20,1,1,2020-06-17T02:00:00Z,2020-06-17T03:45:00Z
2020-06-17T10:00:00Z,1723.13,1722.85,1724.52,1721.65,7652,10,2020-06-17,2.06203312058462,0.119687327427496,TRUE,36,-1,lower,4,-0.00299218318568738,1728.00508280146,1717.69491719854,20,1,1,2020-06-17T10:00:00Z,2020-06-17T11:00:00Z
2020-06-18T02:00:00Z,1726.62,1725.99,1729.26,1725.96,3701,2,2020-06-18,1.64585430194277,0.0953571168977092,TRUE,68,0,vertical,20,-3.47626579527955e-05,1730.10463575486,1721.87536424514,20,1,1,2020-06-18T02:00:00Z,2020-06-18T07:00:00Z
2020-06-18T11:00:00Z,1732.06,1734.8,1736.34,1731.4,10381,11,2020-06-18,2.54628179199888,0.14677667696558,TRUE,32,-1,lower,2,-0.00366941692413953,1741.16570448,1728.43429552,20,1,1,2020-06-18T11:00:00Z,2020-06-18T11:30:00Z
2020-06-18T12:00:00Z,1724.62,1725.82,1726.84,1721.45,11041,12,2020-06-18,3.59640748373044,0.208388330401226,TRUE,28,-1,lower,17,-0.00520970826003059,1734.81101870933,1716.82898129067,20,1,1,2020-06-18T12:00:00Z,2020-06-18T16:15:00Z
2020-06-19T02:00:00Z,1721.96,1721.74,1722.78,1721.49,1642,2,2020-06-19,1.47325856075926,0.0855680045047023,TRUE,68,1,upper,13,0.0021392001126175,1725.4231464019,1718.0568535981,20,1,1,2020-06-19T02:00:00Z,2020-06-19T05:15:00Z
2020-06-19T08:45:00Z,1730.71,1729.16,1731.64,1728.16,5108,8,2020-06-19,1.84406424260813,0.106645090252384,TRUE,41,1,vertical,20,0.00210506835688998,1733.77016060652,1724.54983939348,20,1,1,2020-06-19T08:45:00Z,2020-06-19T13:45:00Z
2020-06-22T02:00:00Z,1748.55,1749.42,1750.4,1748.48,2205,2,2020-06-22,2.80182141999012,0.160157161801633,TRUE,68,1,upper,7,0.00400392904504081,1756.42455354998,1742.41544645002,20,1,1,2020-06-22T02:00:00Z,2020-06-22T03:45:00Z
2020-06-22T09:30:00Z,1744.24,1745.87,1748.44,1743.75,5764,9,2020-06-22,2.81778246716057,0.161397037990261,TRUE,38,1,upper,20,0.00403492594975654,1752.9144561679,1738.8255438321,20,1,1,2020-06-22T09:30:00Z,2020-06-22T14:30:00Z
2020-06-22T15:00:00Z,1755.45,1753.54,1755.87,1752.35,9232,15,2020-06-22,2.81169066852146,0.160343685831031,TRUE,16,1,upper,3,0.00400859214577575,1760.5692266713,1746.5107733287,15,1,1,2020-06-22T15:00:00Z,2020-06-22T15:45:00Z
2020-06-23T02:00:00Z,1753.99,1753.55,1754.53,1752.92,2391,2,2020-06-23,1.88126431344625,0.10728318630471,TRUE,68,1,upper,5,0.00268207965761778,1758.25316078362,1748.84683921638,20,1,1,2020-06-23T02:00:00Z,2020-06-23T03:15:00Z
2020-06-23T03:30:00Z,1757.88,1753.9,1758.33,1750.64,8642,3,2020-06-23,2.94624189800213,0.167982319288564,TRUE,62,-1,lower,4,-0.00419955798221414,1761.26560474501,1746.53439525499,20,1,1,2020-06-23T03:30:00Z,2020-06-23T04:30:00Z
2020-06-23T15:30:00Z,1761.61,1763.08,1764.47,1760.48,13678,15,2020-06-23,2.99374272609164,0.169801865263723,TRUE,14,0,vertical,13,0.00113437847403408,1770.56435681523,1755.59564318477,13,1,1,2020-06-23T15:30:00Z,2020-06-23T18:45:00Z
2020-06-24T02:00:00Z,1768.44,1770.58,1770.8,1768.4,2039,2,2020-06-24,1.80156748487221,0.101750131870472,TRUE,68,0,vertical,20,-0.000502660145263062,1775.08391871218,1766.07608128782,20,1,1,2020-06-24T02:00:00Z,2020-06-24T07:00:00Z
2020-06-24T15:00:00Z,1766.34,1767.35,1769.48,1764.19,22495,15,2020-06-24,3.75724243141435,0.212591870960158,TRUE,16,0,vertical,15,-0.000865702888505374,1776.74310607854,1757.95689392146,15,1,1,2020-06-24T15:00:00Z,2020-06-24T18:45:00Z
2020-06-25T02:00:00Z,1761.67,1761.93,1764.68,1761.4,3715,2,2020-06-25,2.54214663049476,0.144281931205823,TRUE,68,0,vertical,20,-0.00051080349389595,1768.28536657624,1755.57463342376,20,1,1,2020-06-25T02:00:00Z,2020-06-25T07:00:00Z
2020-06-25T08:45:00Z,1767.79,1766.43,1767.89,1765.94,3402,8,2020-06-25,2.12393235541645,0.120238693603282,TRUE,41,-1,lower,11,-0.0030059673400821,1771.73983088854,1761.12016911146,20,1,1,2020-06-25T08:45:00Z,2020-06-25T11:30:00Z
2020-06-26T02:00:00Z,1765.9,1764.24,1766.17,1763.97,2215,2,2020-06-26,1.64447635921803,0.0932116015518312,TRUE,68,-1,lower,17,-0.00233029003879583,1768.35119089805,1760.12880910196,20,1,1,2020-06-26T02:00:00Z,2020-06-26T06:15:00Z
2020-06-26T15:30:00Z,1754.11,1750.59,1756.09,1749.88,8574,15,2020-06-26,3.08094504740914,0.175994667364097,TRUE,14,1,upper,6,0.00439986668410238,1758.29236261852,1742.88763738148,13,1,1,2020-06-26T15:30:00Z,2020-06-26T17:00:00Z
2020-06-26T17:30:00Z,1762.89,1764.91,1767.43,1762.19,9417,17,2020-06-26,3.89472342972154,0.220675469554909,TRUE,6,0,vertical,5,0.00136550872282431,1774.6468085743,1755.1731914257,5,1,1,2020-06-26T17:30:00Z,2020-06-26T18:45:00Z
2020-06-29T02:00:00Z,1771.16,1771.85,1772.15,1770.23,1663,2,2020-06-29,2.33095082911091,0.131554636628999,TRUE,68,0,vertical,20,0.00143917374495594,1777.67737707278,1766.02262292722,20,1,1,2020-06-29T02:00:00Z,2020-06-29T07:00:00Z
2020-06-30T02:00:00Z,1772.45,1770.75,1772.63,1770.64,1528,2,2020-06-30,1.25653325507576,0.0709605113695189,TRUE,68,0,vertical,20,-7.34152195398047e-05,1773.89133313769,1767.60866686231,20,1,1,2020-06-30T02:00:00Z,2020-06-30T07:00:00Z
2020-06-30T14:00:00Z,1765.42,1767.69,1768.66,1765.04,9648,14,2020-06-30,2.07459831159157,0.117362111659373,TRUE,20,1,upper,8,0.00293405279148434,1772.87649577898,1762.50350422102,19,1,1,2020-06-30T14:00:00Z,2020-06-30T16:00:00Z
2020-06-30T17:00:00Z,1780.49,1782.97,1784.1,1778.86,14936,17,2020-06-30,3.61371458673907,0.20267949470485,TRUE,8,0,vertical,7,-8.97379092189335e-05,1792.00428646685,1773.93571353315,7,1,1,2020-06-30T17:00:00Z,2020-06-30T18:45:00Z
2020-07-01T02:00:00Z,1782.52,1781.11,1782.82,1780.94,2393,2,2020-07-01,1.67773650497322,0.0941961195531561,TRUE,68,0,vertical,20,0.000724267451196271,1785.30434126243,1776.91565873757,20,1,1,2020-07-01T02:00:00Z,2020-07-01T07:00:00Z
2020-07-01T12:45:00Z,1780.31,1781.35,1782.52,1779.74,9630,12,2020-07-01,2.39010175110867,0.13417361838542,TRUE,25,-1,lower,9,-0.00335434045963554,1787.32525437777,1775.37474562223,20,1,1,2020-07-01T12:45:00Z,2020-07-01T15:00:00Z
2020-07-01T16:00:00Z,1767.16,1768.33,1770.13,1764.49,10374,16,2020-07-01,4.67544351477359,0.264398812143298,TRUE,12,0,vertical,11,0.00114797577375262,1780.01860878693,1756.64139121307,11,1,1,2020-07-01T16:00:00Z,2020-07-01T18:45:00Z
2020-07-02T02:00:00Z,1767.84,1766.81,1768.08,1766.01,2451,2,2020-07-02,1.76362017829338,0.0998194587020326,TRUE,68,0,vertical,20,-0.000599951324703814,1771.21905044573,1762.40094955427,20,1,1,2020-07-02T02:00:00Z,2020-07-02T07:00:00Z
2020-07-02T14:30:00Z,1765.89,1764.67,1769.87,1762.72,19217,14,2020-07-02,2.49726794540318,0.141514727705644,TRUE,18,-1,lower,2,-0.00353786819264112,1770.91316986351,1758.42683013649,17,1,1,2020-07-02T14:30:00Z,2020-07-02T15:00:00Z
2020-07-02T15:00:00Z,1759.79,1764.34,1764.61,1757.36,6821,15,2020-07-02,3.43088703577659,0.194457249497069,TRUE,16,1,upper,3,0.00486143123742674,1772.91721758944,1755.76278241056,15,2,0.5,2020-07-02T15:00:00Z,2020-07-02T15:45:00Z
2020-07-03T02:00:00Z,1775.6,1775.43,1776.51,1775.12,1405,2,2020-07-03,1.10269458469582,0.0621085925491751,TRUE,68,-1,lower,17,-0.0015527148137294,1778.18673646174,1772.67326353826,20,1,1,2020-07-03T02:00:00Z,2020-07-03T06:15:00Z
2020-07-06T02:00:00Z,1775.41,1776.2,1776.62,1774.97,1770,2,2020-07-06,1.1996967091487,0.0675428841993412,TRUE,68,-1,lower,7,-0.00168857210498354,1779.19924177287,1773.20075822713,20,1,1,2020-07-06T02:00:00Z,2020-07-06T03:45:00Z
2020-07-06T14:15:00Z,1780.58,1782.66,1782.87,1780.58,12201,14,2020-07-06,1.77329131904263,0.0994744549741752,TRUE,19,0,vertical,18,0.000319746895089325,1787.09322829761,1778.22677170239,18,1,1,2020-07-06T14:15:00Z,2020-07-06T18:45:00Z
2020-07-07T02:00:00Z,1785.48,1783.92,1785.78,1783.92,1379,2,2020-07-07,1.20642373949626,0.0676276817063691,TRUE,68,0,vertical,20,0.000156957711108106,1786.93605934874,1780.90394065126,20,1,1,2020-07-07T02:00:00Z,2020-07-07T07:00:00Z
2020-07-07T10:45:00Z,1778.53,1777.95,1779.24,1777.81,10062,10,2020-07-07,1.76708016595757,0.0993886310614791,TRUE,33,-1,lower,3,-0.00248471577653699,1782.36770041489,1773.53229958511,20,1,1,2020-07-07T10:45:00Z,2020-07-07T11:30:00Z
2020-07-07T15:45:00Z,1784.58,1784.67,1786.03,1783.3,14317,15,2020-07-07,2.30723593793807,0.129280815945697,TRUE,13,1,upper,1,0.00323202039864246,1790.43808984485,1778.90191015515,12,1,1,2020-07-07T15:45:00Z,2020-07-07T16:00:00Z
2020-07-07T16:00:00Z,1784.66,1793.06,1795.14,1784.66,19045,16,2020-07-07,3.12451234414426,0.174255872315721,TRUE,12,0,vertical,11,0.00142772690261338,1800.87128086036,1785.24871913964,11,2,0.5,2020-07-07T16:00:00Z,2020-07-07T18:45:00Z
2020-07-08T02:00:00Z,1794.03,1794.02,1796.14,1793.93,2046,2,2020-07-08,1.18317677175717,0.0659511472423477,TRUE,68,0,vertical,20,0.00039575924460153,1796.97794192939,1791.06205807061,20,1,1,2020-07-08T02:00:00Z,2020-07-08T07:00:00Z
2020-07-08T10:15:00Z,1797.61,1799.79,1800.25,1797.16,9704,10,2020-07-08,1.7691749946315,0.0982989679146736,TRUE,35,1,upper,14,0.00245747419786686,1804.21293748658,1795.36706251342,20,1,1,2020-07-08T10:15:00Z,2020-07-08T13:45:00Z
2020-07-08T15:30:00Z,1811.29,1813.01,1814.77,1810.44,18968,15,2020-07-08,2.62929277476378,0.145023622305656,TRUE,14,0,vertical,13,-0.000496412044059377,1819.58323193691,1806.43676806309,13,1,1,2020-07-08T15:30:00Z,2020-07-08T18:45:00Z
2020-07-09T02:00:00Z,1808.92,1808.64,1809.64,1808.01,2100,2,2020-07-09,1.35051239392374,0.0746700500886709,TRUE,68,1,vertical,20,0.00144307324840759,1812.01628098481,1805.26371901519,20,1,1,2020-07-09T02:00:00Z,2020-07-09T07:00:00Z
2020-07-09T13:00:00Z,1808.1,1808.17,1809.31,1805.74,13083,13,2020-07-09,2.22351563915985,0.122970497196605,TRUE,24,1,upper,9,0.00307426242991507,1813.7287890979,1802.6112109021,20,1,1,2020-07-09T13:00:00Z,2020-07-09T15:15:00Z
2020-07-09T17:15:00Z,1801.04,1801.18,1802.12,1796.41,18530,17,2020-07-09,4.5470243193383,0.252446969172337,TRUE,7,0,vertical,6,-0.000838339310896185,1812.54756079835,1789.81243920165,6,1,1,2020-07-09T17:15:00Z,2020-07-09T18:45:00Z
2020-07-10T02:00:00Z,1803.2,1803.1,1803.23,1802.84,1278,2,2020-07-10,1.24326235150789,0.0689513810386493,TRUE,68,-1,lower,12,-0.00172378452596629,1806.20815587877,1799.99184412123,20,1,1,2020-07-10T02:00:00Z,2020-07-10T05:00:00Z
