datetime,open,close,high,low,volume,rsi,ema_fast,ema_slow,ema_velocity,ema_acceleration,is_local_min_candidate,is_local_max_candidate,extrema_confirmed,extrema_type,confirmation_bar,atr,primary_signal,signal_bar,meta_label,exit_reason,bars_held,realized_pnl,profit_target,stop_loss
2025-01-02T03:30:00Z,2635.58,2633.36,2635.68,2632.62,1867,68.9189189189206,2633.3499054006,2631.0741619487,0.00504729969998152,-1.10752364985046,FALSE,FALSE,FALSE,,,2.71428571428571,-1,15,0,max_holding_negative,20,-4.17717288937603e-05,2626.57428571429,2637.43142857143
2025-01-02T18:15:00Z,2659.05,2656.25,2659.88,2655.95,1717,67.0741038642602,2656.87492582672,2654.65029959992,-0.312462913361742,-1.25376854331944,FALSE,FALSE,FALSE,,,3.79843197082749,-1,74,0,max_holding_negative,20,-0.000926117647058837,2646.75392007293,2661.94764795624
2025-01-06T08:45:00Z,2625.67,2626.79,2627.71,2625.41,1043,25.417231974016,2628.77891366972,2630.84420957529,-0.994456834857374,1.05222841742898,FALSE,FALSE,FALSE,,,2.65563050569465,1,221,1,profit_target,5,0.00252744843106483,2633.42907626424,2622.80655424146
2025-01-07T07:15:00Z,2645.33,2645.36,2645.77,2643.23,1423,77.5177453093651,2644.05622200352,2642.39493736284,0.651888998242612,-0.305944499120415,FALSE,FALSE,FALSE,,,2.17563960262404,-1,307,1,profit_target,2,0.00205609028886802,2639.92090099344,2648.62345940394
2025-01-08T18:00:00Z,2669.64,2669.18,2669.7,2667.41,1749,70.8574573012254,2667.77347438509,2665.86604979013,0.703262807456667,-0.546631403728497,FALSE,FALSE,FALSE,,,3.45892401920932,-1,442,1,profit_target,2,0.00323968786219866,2660.53268995198,2674.36838602881
2025-01-09T14:45:00Z,2677.14,2672.59,2677.76,2671.95,2268,58.7092547392452,2673.94019104762,2672.70616672003,-0.675095523808523,-1.96745223809603,FALSE,FALSE,FALSE,,,3.35262324637593,-1,521,1,profit_target,13,0.00313611819094575,2664.20844188406,2677.61893486956
2025-01-13T14:45:00Z,2665.01,2669.15,2669.95,2663.94,2546,34.7546607721098,2668.74297486535,2670.93313441746,0.203512567325561,1.94824371633786,FALSE,FALSE,FALSE,,,4.2255432473378,1,705,0,stop_loss,8,-0.00237465667759653,2679.71385811834,2662.81168512899
2025-01-15T12:00:00Z,2688.29,2686.51,2688.83,2686.2,1985,62.8351022873369,2686.60757003418,2685.82309514367,-0.048785017091177,-0.86060749145463,FALSE,FALSE,FALSE,,,2.34755732429051,-1,878,0,stop_loss,10,-0.00131074739585395,2680.64110668927,2690.03133598644
2025-01-16T18:45:00Z,2723.41,2721.65,2723.64,2721,1687,66.1547443880458,2721.58800070326,2720.05285169674,0.0309996483692885,-0.915499824183826,FALSE,FALSE,FALSE,,,3.59529278322875,-1,998,1,profit_target,14,0.00330249369245568,2712.66176804193,2727.04293917484
2025-01-20T02:15:00Z,2690.08,2693.06,2693.84,2689.91,2168,35.6855969416531,2693.28650745755,2695.08953988948,-0.113253728775362,1.58662686438811,FALSE,FALSE,FALSE,,,3.14536140993735,1,1116,1,profit_target,8,0.00291987684078458,2700.92340352484,2688.34195788509
2025-01-20T08:00:00Z,2711.64,2707.12,2711.87,2707.07,1764,57.496185821825,2708.66970547003,2707.48400709493,-0.774852735012701,-1.86257363249388,FALSE,FALSE,FALSE,,,2.64031419281602,-1,1139,0,stop_loss,16,-0.00146298327714478,2700.51921451796,2711.08047128922
2025-01-21T08:45:00Z,2731.51,2729.73,2731.52,2729.26,1713,65.9209630269089,2728.60873843093,2727.42653444455,0.560630784535988,-1.15531539226822,FALSE,FALSE,FALSE,,,3.25518572716132,-1,1225,1,profit_target,4,0.00298123415792164,2721.5920356821,2734.61277859074
2025-01-21T19:45:00Z,2745.2,2744.49,2745.6,2744.01,1459,68.3829717196789,2743.80852562164,2742.4936950847,0.340737189178071,-0.505368594589072,FALSE,FALSE,FALSE,,,3.18594209590679,-1,1269,0,max_holding_negative,20,-0.00135908675200129,2736.52514476023,2749.26891314386
2025-01-22T07:00:00Z,2757.99,2752.17,2758.12,2752.06,2506,56.8703245544137,2753.88080701148,2752.80054757803,-0.85540350573956,-2.4672982471302,FALSE,FALSE,FALSE,,,2.52626623729048,-1,1310,1,profit_target,1,0.00229479486849511,2745.85433440677,2755.95939935594
2025-01-23T10:45:00Z,2743.1,2745.85,2747.22,2742.6,2151,34.7049998824774,2746.96658591605,2749.02909887824,-0.55829295802323,1.65914647901172,FALSE,FALSE,FALSE,,,2.62132020092125,1,1417,1,profit_target,5,0.00238661999100572,2752.4033005023,2741.91801969862
2025-01-23T14:45:00Z,2737.84,2741.45,2742.01,2737.77,2691,38.3058797884342,2741.46935674391,2743.65344302226,-0.00967837195548782,1.82983918597756,FALSE,FALSE,FALSE,,,3.83399440892982,1,1433,1,profit_target,10,0.00349631983888992,2751.03498602232,2735.69900838661
2025-01-24T07:15:00Z,2777.67,2776.12,2778.19,2775.92,1811,69.8412095592061,2775.79005245762,2774.45264616989,0.164973771190944,-0.852486885595681,FALSE,FALSE,FALSE,,,2.7713801118129,-1,1495,0,max_holding_negative,20,-0.000277365531749341,2769.19154972047,2780.27707016772
2025-01-28T21:15:00Z,2764.75,2762.83,2764.85,2762.31,1222,68.6958559493103,2763.57889767394,2762.59535722563,-0.374448836971624,-0.792775581513979,FALSE,FALSE,FALSE,,,2.1081481418587,-1,1735,0,stop_loss,15,-0.00114455909802197,2757.55962964535,2765.99222221279
2025-01-30T17:15:00Z,2793.77,2791.29,2794.6,2790.41,2970,66.776970982148,2791.78593248401,2789.68004579976,-0.247966242004168,-1.10601687899771,FALSE,FALSE,FALSE,,,3.67108921857662,-1,1903,0,stop_loss,8,-0.0019727917299402,2782.11227695356,2796.79663382787
2025-01-31T16:15:00Z,2815.33,2809.67,2815.33,2809.36,2762,62.0770477068037,2810.58081030314,2808.54108924971,-0.455405151570176,-2.59229742421439,FALSE,FALSE,FALSE,,,3.53727548806834,-1,1992,0,stop_loss,9,-0.00188844712443196,2800.82681127983,2814.9759132321
2025-02-03T04:45:00Z,2773.64,2774.37,2776.42,2772.58,1883,27.4687372478168,2775.37972793475,2778.1050146112,-0.50486396737324,0.652431983686256,FALSE,FALSE,FALSE,,,4.7570249053636,1,2038,1,profit_target,10,0.00428658119263444,2786.26256226341,2767.23446264195
2025-02-03T16:00:00Z,2830.1,2826.83,2830.1,2823.08,3027,77.9370180835948,2821.95814825075,2816.71151554054,2.43592587462535,-2.85296293731244,FALSE,FALSE,FALSE,,,4.43300989962506,-1,2083,1,profit_target,1,0.00392047797322884,2815.74747525094,2833.47951484944
2025-02-05T17:00:00Z,2880.09,2868.71,2880.98,2867.92,3044,50.0424190256351,2873.45049489322,2871.94250335395,-2.37024744660721,-4.49487627669623,FALSE,FALSE,FALSE,,,4.87703376703842,-1,2272,0,stop_loss,4,-0.00255011857265381,2856.5174155824,2876.02555065056
2025-02-06T09:30:00Z,2851.18,2856.23,2858.38,2850.72,2056,36.4600148117412,2855.91656618875,2858.56257461929,0.156716905624762,2.34664154718757,FALSE,FALSE,FALSE,,,3.77524310068834,1,2334,1,profit_target,12,0.00330439346681498,2865.66810775172,2850.56713534897
2025-02-06T16:15:00Z,2843.61,2844.59,2847.52,2843.37,2667,30.4629099544412,2847.6022770599,2851.87149075362,-1.50613852995184,1.2580692649758,FALSE,FALSE,FALSE,,,5.02842288594867,1,2361,1,max_holding_positive,20,0.00341701264505598,2857.16105721487,2837.04736567108
2025-02-07T04:15:00Z,2868.05,2867.4,2868.33,2867.18,1550,69.422166260482,2867.44905718134,2865.89066075624,-0.0245285906712525,-0.302735704663974,FALSE,FALSE,FALSE,,,2.32384924581807,-1,2405,1,profit_target,11,0.00202609441115472,2861.59037688546,2870.88577386873
2025-02-10T11:15:00Z,2905.46,2902.11,2905.75,2901.38,2244,74.3935875201038,2902.09247051076,2899.45767725135,0.00876474462074839,-1.68438237231067,FALSE,FALSE,FALSE,,,3.33864823410823,-1,2526,0,stop_loss,12,-0.00172563147198492,2893.76337941473,2907.11797235116
2025-02-11T03:30:00Z,2939.79,2917.03,2941.42,2905.34,3293,47.9059462088462,2929.11284268488,2927.37953041442,-6.04142134243921,-8.33928932878007,FALSE,FALSE,FALSE,,,6.88221951393551,-1,2587,0,stop_loss,14,-0.00353898632201358,2899.82445121516,2927.3533292709
2025-02-13T06:30:00Z,2922.33,2920.79,2922.36,2920.17,1369,72.5346645406839,2919.88474208304,2917.62809165431,0.452628958480545,-0.966314479239827,FALSE,FALSE,FALSE,,,2.89138736154293,-1,2783,1,profit_target,4,0.00247483331696468,2913.56153159614,2925.12708104231
2025-02-14T00:45:00Z,2931.13,2931.1,2932.15,2930.53,717,70.6617079137329,2930.20833797497,2928.98478578806,0.445831012515555,-0.222915506257777,FALSE,FALSE,FALSE,,,2.6061715596056,-1,2852,1,profit_target,15,0.00222286134864516,2924.58457110099,2935.00925733941
2025-02-14T21:45:00Z,2878.91,2885.32,2886.18,2878.06,2458,38.0606385921634,2882.43845240187,2883.58174222809,1.44077379906639,2.48961310046707,FALSE,FALSE,FALSE,,,4.6984511091559,1,2936,1,profit_target,17,0.00407099655251059,2897.06612777289,2878.27232333627
2025-02-18T06:45:00Z,2912.35,2910.56,2914.07,2910.28,1341,64.483725283487,2911.35969581368,2909.97332823501,-0.399847906838659,-0.685076046580434,FALSE,FALSE,FALSE,,,2.89880626862657,-1,3050,0,stop_loss,5,-0.00149394254127729,2903.31298432843,2914.90820940294
2025-02-18T21:15:00Z,2936.56,2934.69,2936.6,2934.63,967,66.8294142483369,2934.85814253915,2933.69330584953,-0.0840712695739967,-0.882964365212501,FALSE,FALSE,FALSE,,,2.49538574171329,-1,3107,1,profit_target,14,0.0021257660448917,2928.45153564572,2938.43307861257
2025-02-20T10:15:00Z,2953.66,2952.66,2954.64,2952.45,1594,66.1605773438059,2952.94933764282,2951.52502183845,-0.14466882141096,-0.447665589294957,FALSE,FALSE,FALSE,,,2.71905937661045,-1,3248,1,profit_target,12,0.00230221171470005,2945.86235155847,2956.73858906492
2025-02-20T15:15:00Z,2925.45,2929.35,2931.28,2924.29,4574,29.4046603948968,2933.23277545528,2937.97870671163,-1.94138772764154,2.93069386382149,FALSE,FALSE,FALSE,,,4.76407745512021,1,3268,1,profit_target,8,0.00406581447686367,2941.2601936378,2922.20388381732
