datetime,open,close,high,low,volume,rsi,ema_fast,ema_slow,ema_velocity,ema_acceleration,is_local_min_candidate,is_local_max_candidate,extrema_confirmed,extrema_type,confirmation_bar,atr,primary_signal,signal_bar,meta_label,exit_reason,bars_held,realized_pnl,profit_target,stop_loss
2019-03-06T08:30:00Z,1290.15,1289.92,1290.34,1289.61,2009,65.2895510982935,1289.77423691345,1289.16500379002,0.0728815432769352,-0.156440771638472,FALSE,FALSE,FALSE,,,0.893528117685087,-1,757,1,profit_target,3,0.00138540082746998,1288.13294376463,1291.26029217653
2019-03-07T07:15:00Z,1284.87,1284.51,1285.09,1284.49,2011,31.756734269828,1284.93381976751,1285.41916727521,-0.211909883755652,-0.0790450581223468,FALSE,FALSE,FALSE,,,0.618072135699313,1,844,0,stop_loss,7,-0.000721760207043051,1285.7461442714,1283.58289179645
2019-03-07T09:15:00Z,1283.34,1285.34,1285.51,1283.03,4740,49.5262635652918,1284.54855324805,1284.68279820582,0.395723375972921,0.807138312013422,FALSE,FALSE,FALSE,,,1.07898794377004,1,852,1,profit_target,18,0.00167891444095728,1287.49797588754,1283.72151808434
2019-03-08T10:30:00Z,1294.91,1294.13,1295.18,1293.91,2633,70.1619545106922,1294.25657717093,1293.71090070176,-0.0632885854663527,-0.363355707266692,FALSE,FALSE,FALSE,,,1.0215666193138,-1,949,1,profit_target,14,0.00157876970522873,1292.08686676137,1295.66234992897
2019-03-08T15:15:00Z,1298.22,1298.38,1300.11,1297.76,6096,73.8409209352701,1297.11279721437,1295.8525208729,0.633601392813034,-0.241800696406472,FALSE,FALSE,FALSE,,,1.70023386221425,-1,968,0,max_holding_negative,20,-0.000423604799827442,1294.97953227557,1300.93035079332
2019-03-08T17:30:00Z,1299.16,1298.61,1299.64,1298.49,4425,64.0291807047935,1298.18840330101,1297.55154508372,0.210798349495462,-0.385399174747818,FALSE,FALSE,FALSE,,,1.68523268028214,-1,977,1,max_holding_positive,20,0.000277219488529967,1295.23953463944,1301.13784902042
2019-03-08T22:00:00Z,1300,1299.44,1300.14,1299.39,1613,60.8866082011267,1299.62184154369,1299.39634566208,-0.0909207718425478,-0.229539614078931,FALSE,FALSE,FALSE,,,0.9946650984656,-1,995,1,profit_target,4,0.00153091346805638,1297.45066980307,1300.9319976477
2019-03-11T16:00:00Z,1292.25,1292.86,1293.33,1292.25,3690,36.0234230005942,1292.9587513372,1293.6580561257,-0.0493756686005327,0.334687834300212,FALSE,FALSE,FALSE,,,1.31257183591203,1,1062,0,stop_loss,7,-0.0015228700353232,1295.48514367182,1290.89114224613
2019-03-11T19:00:00Z,1290.98,1291.67,1291.75,1290.94,1919,39.5879884556775,1291.40075228572,1291.75176148075,0.134623857138195,0.282688071430812,FALSE,FALSE,FALSE,,,1.12816897006458,1,1074,1,profit_target,12,0.00174683776826066,1293.92633794013,1289.9777465449
2019-03-12T04:15:00Z,1296.48,1296.33,1296.66,1296.2,2066,73.1029535798128,1295.84989540761,1295.22977312231,0.240052296193426,-0.190026148096422,FALSE,FALSE,FALSE,,,0.737297212252681,-1,1107,1,profit_target,16,0.0011375146949506,1294.85540557549,1297.43594581838
2019-03-12T07:00:00Z,1297.05,1296.56,1297.21,1296.14,1909,61.3312408791246,1296.75419050729,1296.51779269887,-0.0970952536447385,-0.201452373177744,FALSE,FALSE,FALSE,,,0.704437482921877,-1,1118,1,profit_target,5,0.00108662535157939,1295.15112503416,1297.61665622438
2019-03-12T20:15:00Z,1301.69,1300.74,1301.96,1300.73,3688,65.9152694150293,1300.68512440877,1299.90444207722,0.0274377956129683,-0.49371889780673,FALSE,FALSE,FALSE,,,0.996655767871332,-1,1171,0,stop_loss,16,-0.00114933318865179,1298.74668846426,1302.23498365181
2019-03-13T03:45:00Z,1305.43,1305.31,1305.45,1304.81,2704,79.4528084040271,1304.88805437215,1304.28755769529,0.210972813923945,-0.175486406961682,FALSE,FALSE,FALSE,,,0.815602581963537,-1,1197,1,profit_target,14,0.00124966878666907,1303.67879483607,1306.53340387295
2019-03-13T11:30:00Z,1308.76,1307.99,1308.77,1307.96,2537,68.0953171388205,1308.0913230827,1307.48395624671,-0.0506615413471536,-0.364669229326182,FALSE,FALSE,FALSE,,,0.870670609939662,-1,1228,1,profit_target,8,0.00133131080503625,1306.24865878012,1309.29600591491
2019-03-13T20:30:00Z,1310.96,1311.07,1311.2,1310.86,1906,72.8825732854797,1310.6267145787,1309.9903753335,0.221642710650713,-0.0608213553252881,FALSE,TRUE,TRUE,max,1265,0.875725604957412,-1,1264,1,profit_target,4,0.00133589450594924,1309.31854879009,1312.38358840744
2019-03-13T20:45:00Z,1311.07,1310.65,1311.11,1309.77,2738,67.1301215236564,1310.6344763858,1310.11030709104,0.00776180710045082,-0.213880903550262,FALSE,FALSE,FALSE,,,0.91441513787762,-1,1265,1,profit_target,4,0.0013953612907758,1308.82116972425,1312.02162270682
2019-03-14T06:00:00Z,1303.01,1303.51,1303.54,1302.99,1549,25.5893261994169,1303.55032983309,1304.18819479062,-0.0201649165423987,0.255082458271545,FALSE,FALSE,FALSE,,,0.757919579614509,1,1299,0,stop_loss,8,-0.000872167738967769,1305.02583915923,1302.37312063058
2019-03-14T08:15:00Z,1302.11,1302.79,1302.89,1302.01,2551,34.7246617104411,1302.90590046612,1303.29276092022,-0.0579502330574542,0.373975116528754,FALSE,FALSE,FALSE,,,0.85585152002916,1,1308,0,stop_loss,7,-0.000985406151447087,1304.50170304006,1301.50622271996
2019-03-14T11:00:00Z,1297.14,1297.93,1298.5,1296.7,5033,23.7870684852628,1298.94419219154,1300.15781220123,-0.507096095769612,0.658548047884779,FALSE,FALSE,FALSE,,,1.31775781500726,1,1319,0,stop_loss,11,-0.00152291473539472,1300.56551563001,1295.95336327749
2019-03-14T14:45:00Z,1294.01,1294.67,1294.75,1293.74,5140,32.3795484174008,1294.96681549053,1295.89871169279,-0.148407745263512,0.399203872631688,FALSE,FALSE,FALSE,,,1.55244432999041,1,1334,1,max_holding_positive,20,0.00135941977492333,1297.77488865998,1292.34133350501
2019-03-15T03:15:00Z,1293.99,1294.72,1294.82,1293.99,1863,42.5584895540201,1294.67668525147,1294.98838984804,0.0216573742666242,0.349171312866702,FALSE,FALSE,FALSE,,,0.814395598589021,1,1380,1,profit_target,2,0.0012580258257987,1296.34879119718,1293.49840660212
2019-03-15T04:15:00Z,1299.21,1299.28,1299.68,1298.88,4178,69.5265790656722,1297.88749338301,1296.88732913004,0.696253308497035,-0.313126654248663,FALSE,FALSE,FALSE,,,1.1164571739459,-1,1384,1,profit_target,3,0.00171857824940882,1297.04708565211,1300.95468576092
2019-03-15T09:30:00Z,1304.04,1302.96,1304.06,1302.43,3382,67.9314738075128,1303.11276156595,1302.32429836821,-0.0763807829771395,-0.501809608511621,FALSE,FALSE,FALSE,,,1.12418091923112,-1,1405,1,profit_target,18,0.00172558009337369,1300.71163816154,1304.64627137885
2019-03-18T02:15:00Z,1299.3,1298.89,1299.33,1298.47,2183,24.0119488966087,1299.489661438,1300.08756816297,-0.299830719001193,-0.050084640499108,FALSE,FALSE,FALSE,,,0.722240550395973,1,1468,1,max_holding_positive,20,0.000431137355742169,1300.33448110079,1297.80663917441
2019-03-18T12:15:00Z,1305.85,1305.7,1305.95,1305.23,2048,71.9569214970987,1305.46192769236,1305.04809631676,0.119036153820161,-0.129518076910017,FALSE,FALSE,FALSE,,,0.796727134675599,-1,1508,1,profit_target,3,0.00122038314264474,1304.10654573065,1306.89509070201
2019-03-18T18:30:00Z,1301.78,1302.15,1302.22,1301.7,1853,37.0386993153122,1302.41073145566,1303.0691895269,-0.130365727831759,0.245182863915943,FALSE,FALSE,FALSE,,,1.08462322946056,1,1533,1,max_holding_positive,20,0.000445417194639579,1304.31924645892,1300.52306515581
2019-03-19T06:00:00Z,1307.66,1307.33,1307.66,1307.02,1112,67.6063162469022,1307.44668915991,1307.22216182053,-0.0583445799550191,-0.130827710022459,FALSE,FALSE,FALSE,,,0.578832988858383,-1,1576,1,profit_target,3,0.000885519323901969,1306.17233402228,1308.19824948329
2019-03-19T11:45:00Z,1307.99,1307.78,1308.28,1307.75,2331,66.2497734459014,1307.17819043928,1306.69049192986,0.300904780362544,-0.250452390181181,FALSE,FALSE,FALSE,,,0.842006554993373,-1,1599,0,stop_loss,6,-0.000965766285223868,1306.09598689001,1309.04300983249
2019-03-19T14:15:00Z,1309.85,1309.83,1310.68,1308.94,4556,68.0889949345725,1309.17659633541,1308.60943490514,0.326701832293338,-0.178350916146655,FALSE,FALSE,FALSE,,,1.13926106619531,-1,1609,1,profit_target,5,0.00173955561591249,1307.55147786761,1311.53889159929
2019-03-20T02:15:00Z,1304.17,1304.5,1304.76,1304.04,2776,35.0007086104354,1304.83063908746,1305.30633832669,-0.165319543728401,0.252659771864273,FALSE,FALSE,FALSE,,,0.848650089800509,1,1653,1,profit_target,19,0.00130111167466532,1306.1973001796,1303.2270248653
2019-03-20T10:00:00Z,1302.11,1302.09,1302.57,1301.79,2412,30.3188985609217,1302.44839746858,1303.06156259593,-0.179198734287411,0.0845993671439373,FALSE,FALSE,FALSE,,,0.815952321583673,1,1684,1,profit_target,7,0.00125329634907529,1303.72190464317,1300.86607151762
2019-03-20T14:30:00Z,1308.96,1307.27,1309.32,1307.06,6197,61.5948289641203,1307.59439482442,1306.74644780054,-0.162197412210162,-0.768901293894942,FALSE,FALSE,FALSE,,,1.17201802757938,-1,1702,1,profit_target,4,0.00179307721829367,1304.92596394484,1309.02802704137
2019-03-20T17:00:00Z,1300.5,1301.23,1301.36,1299.66,4697,34.3051787363812,1301.8685954089,1303.01947043828,-0.319297704450491,0.519648852225373,FALSE,FALSE,FALSE,,,1.52809855204799,1,1712,1,profit_target,8,0.00234869861907263,1304.2861971041,1298.93785217193
2019-03-20T19:45:00Z,1312.64,1314.37,1314.7,1311.7,10426,72.6297562681797,1311.48313430878,1308.46553034675,1.44343284561,0.138283577194898,FALSE,FALSE,FALSE,,,2.54268989318856,-1,1723,0,max_holding_negative,20,-0.00124013786072423,1309.28462021362,1318.18403483978
2019-03-21T03:45:00Z,1318.87,1318.24,1318.94,1318.16,1873,70.0451518253672,1318.21693464869,1317.49637807149,0.0115326756574632,-0.325766337829009,FALSE,FALSE,FALSE,,,1.04368815727977,-1,1751,0,stop_loss,19,-0.00118759272660486,1316.15262368544,1319.80553223592
2019-03-21T05:45:00Z,1318.85,1318.77,1318.9,1318.43,1540,69.479183505563,1318.67881805671,1318.3908698912,0.0455909716458791,-0.0677954858228986,FALSE,FALSE,FALSE,,,0.778813931134053,-1,1759,0,stop_loss,11,-0.000885841273839325,1317.21237213773,1319.9382208967
2019-03-21T08:45:00Z,1319.72,1318.85,1320.03,1318.42,3960,58.7440118483542,1319.08069631203,1318.86598159495,-0.115348156013852,-0.382325921993015,FALSE,FALSE,FALSE,,,0.861268955945241,-1,1771,1,profit_target,11,0.00130609084572955,1317.12746208811,1320.14190343392
2019-03-21T12:00:00Z,1314.25,1315.21,1315.68,1314.24,3899,37.339949614221,1315.91234553738,1316.72338354051,-0.351172768688684,0.650586384344479,FALSE,FALSE,FALSE,,,1.06466321699731,1,1784,1,profit_target,5,0.00161900109791951,1317.33932643399,1313.6130051745
2019-03-21T17:30:00Z,1304.19,1305.17,1305.17,1303.51,6451,24.8278434803353,1307.21758149597,1309.08321746775,-1.02379074798591,1.00189537399297,FALSE,FALSE,FALSE,,,1.98466727536246,1,1806,1,profit_target,8,0.00304123949426117,1309.13933455073,1302.19299908696
2019-03-22T01:30:00Z,1307.04,1307.95,1308.15,1306.99,1413,42.6040317812286,1308.01572018581,1308.35539749886,-0.0328600929037748,0.476430046452151,FALSE,FALSE,FALSE,,,0.84937285706482,1,1835,1,profit_target,4,0.00129878490319179,1309.64874571413,1306.6759407144
2019-03-22T09:00:00Z,1312.49,1312.31,1312.84,1312.09,2993,68.1036847901539,1311.95147889424,1311.29405484135,0.179260552881715,-0.169630276440785,FALSE,FALSE,FALSE,,,0.841366959975226,-1,1865,1,profit_target,2,0.00128226861027528,1310.62726608005,1313.57205043996
2019-03-22T10:45:00Z,1313.45,1313.35,1313.63,1312.83,3348,64.8100491285407,1312.56483735641,1312.0547399143,0.392581321796342,-0.241290660898358,FALSE,FALSE,FALSE,,,1.24483003740107,-1,1872,1,profit_target,3,0.00189565620345074,1310.8603399252,1315.2172450561
2019-03-25T03:30:00Z,1315.5,1315.19,1315.6,1315.02,1554,63.4091962377703,1314.91565649146,1314.36295071426,0.137171754272686,-0.218585877136547,FALSE,FALSE,FALSE,,,0.923497128103652,-1,1935,0,stop_loss,14,-0.00105326659429848,1313.34300574379,1316.57524569216
2019-03-25T16:45:00Z,1322.5,1321.44,1322.91,1320.79,4004,62.2049121228968,1321.45511834445,1320.86093269619,-0.00755917222682001,-0.531220413886786,FALSE,FALSE,FALSE,,,1.36921609656085,-1,1988,0,stop_loss,9,-0.0015542318567935,1318.70156780688,1323.49382414484
2019-03-25T19:15:00Z,1323.47,1323.46,1324.09,1323.15,4454,65.5009732259597,1322.8532944027,1322.32708244073,0.303352798652668,-0.151676399326334,FALSE,FALSE,FALSE,,,1.35125336381101,-1,1998,1,profit_target,3,0.0020420010635924,1320.75749327238,1325.48688004572
2019-03-26T13:00:00Z,1313.58,1314.22,1314.42,1312.8,3546,38.006613789472,1313.99125574239,1314.42936429261,0.114372128806508,0.247813935596696,FALSE,FALSE,FALSE,,,1.09808261437847,1,2065,1,profit_target,2,0.00167107883669161,1316.41616522876,1312.57287607843
2019-03-27T09:00:00Z,1313.87,1314.81,1315.64,1313.73,4898,43.237803096557,1314.8533302614,1315.2099002071,-0.0216651307005122,0.485832565350393,FALSE,FALSE,FALSE,,,1.12522137277507,1,2141,1,profit_target,6,0.00171161060955584,1317.06044274555,1313.12216794084
2019-03-27T11:15:00Z,1318.24,1318.43,1318.63,1317.75,2950,66.0642919406094,1317.75055200396,1317.04963724787,0.339723998022691,-0.0798619990114275,FALSE,FALSE,FALSE,,,1.09641564269418,-1,2150,1,profit_target,8,0.00166321403896177,1316.23716871461,1320.07462346404
2019-03-27T15:00:00Z,1312.4,1311.71,1313.38,1311.58,6022,31.3610878807395,1313.17970029063,1314.44564523477,-0.734850145312976,0.0124250726564696,FALSE,FALSE,FALSE,,,1.96904397084568,1,2165,0,stop_loss,20,-0.0022516912703787,1315.64808794169,1308.75643404373
2019-03-27T16:15:00Z,1310.75,1312.61,1312.79,1310.7,5206,41.5647853963299,1311.98831444156,1312.71928845812,0.310842779218092,0.769578610390909,FALSE,FALSE,FALSE,,,1.90488880268082,1,2170,0,stop_loss,9,-0.0021768333351271,1316.41977760536,1309.75266679598
2019-03-27T20:30:00Z,1308.47,1309.04,1309.24,1308.15,2283,36.7907915262369,1309.22639692309,1309.74516430189,-0.0931984615447163,0.326599230772445,FALSE,FALSE,FALSE,,,1.2919673906996,1,2187,1,max_holding_positive,20,2.29175579050088e-05,1311.6239347814,1307.10204891395
2019-03-28T15:00:00Z,1291.78,1293.8,1293.82,1291.5,7779,21.6275619158504,1294.21839562175,1296.94318878943,-0.209197810875821,1.09459890543803,FALSE,FALSE,FALSE,,,2.09490739297524,1,2257,0,stop_loss,6,-0.0024287842707241,1297.98981478595,1290.65763891054
2019-03-28T17:45:00Z,1289.24,1290.63,1290.89,1289.11,4019,31.4899930534158,1290.51923410633,1291.67994666684,0.0553829468369713,0.672308526581446,FALSE,FALSE,FALSE,,,1.96035418308376,1,2268,1,max_holding_positive,20,0.000247940928073837,1294.55070836617,1287.68946872537
2019-03-29T06:00:00Z,1288.98,1289.17,1289.23,1288.58,2183,36.5273043327145,1289.3601169862,1289.69212243068,-0.0950584930974401,0.147529246548402,FALSE,FALSE,FALSE,,,0.872947200035022,1,2314,0,stop_loss,6,-0.00101570840157041,1290.91589440007,1287.86057919995
2019-03-29T07:45:00Z,1287.55,1287.26,1288.18,1286.92,3490,30.236852375808,1288.39112710299,1288.92930472207,-0.565563551493597,0.152781775746689,FALSE,FALSE,FALSE,,,1.10442034298282,1,2321,1,profit_target,8,0.001715924277897,1289.46884068597,1285.60336948553
2019-03-29T14:30:00Z,1298.49,1299.32,1299.39,1297.07,7098,79.5971958442257,1298.08066522912,1296.40573309925,0.619667385438561,0.100166307280688,FALSE,FALSE,FALSE,,,1.51643382918313,-1,2348,1,profit_target,3,0.0023341960859267,1296.28713234163,1301.59465074377
2019-04-01T09:15:00Z,1288.86,1289.23,1289.26,1288.69,2616,30.1761804027071,1289.65188082429,1290.53595593564,-0.210940412143145,0.290470206071632,FALSE,FALSE,FALSE,,,0.958974874757552,1,2415,1,profit_target,3,0.00148767074107426,1291.14794974952,1287.79153768786
2019-04-01T15:15:00Z,1296.71,1296.2,1296.93,1295.93,5037,70.8328813961642,1295.01247852986,1293.63986237271,0.593760735068827,-0.536880367534423,FALSE,FALSE,FALSE,,,1.40842993133705,-1,2439,1,profit_target,3,0.00217316761508576,1293.38314013733,1298.31264489701
2019-04-01T22:15:00Z,1287.11,1287.43,1287.46,1286.93,1420,36.7575177696002,1287.61091746382,1288.09355858191,-0.0904587319089387,0.215229365954656,FALSE,FALSE,FALSE,,,1.12621851266133,1,2467,1,max_holding_positive,20,0.000621393007775145,1289.68243702532,1285.74067223101
2019-04-02T17:30:00Z,1291.01,1290.23,1291.19,1289.69,3582,58.7354788639926,1290.43086819604,1290.13142863289,-0.10043409802006,-0.344782950989838,FALSE,FALSE,FALSE,,,1.29721639385711,-1,2541,0,max_holding_negative,20,-0.00118583508366723,1287.63556721229,1292.17582459079
2019-04-03T00:45:00Z,1292.48,1292.1,1292.54,1292.07,663,62.9354398476874,1292.17621533186,1291.93579223458,-0.0381076659298287,-0.175946167034908,FALSE,FALSE,FALSE,,,0.678242153982193,-1,2566,1,profit_target,8,0.00104982919895083,1290.74351569204,1293.11736323097
2019-04-03T15:30:00Z,1289.01,1288.78,1289.75,1288.63,5346,28.4107029419559,1289.98326058717,1290.92616548965,-0.601630293587277,0.180815146793748,FALSE,FALSE,FALSE,,,1.29711297055543,1,2626,1,profit_target,11,0.00201293156404571,1291.37422594111,1286.83433054417
2019-04-03T16:30:00Z,1289.04,1289.7,1290.33,1288.91,4637,39.0035173755013,1289.52558233821,1290.07567186514,0.0872088308965431,0.29139558455222,FALSE,FALSE,FALSE,,,1.35158280294665,1,2630,1,max_holding_positive,20,0.000666821741490192,1292.40316560589,1287.67262579558
2019-04-04T16:00:00Z,1282.55,1283.62,1284.63,1282.45,6729,28.79035384762,1283.28238811558,1284.58535507781,0.168805942209019,0.455597028895454,FALSE,FALSE,FALSE,,,1.64068500494997,1,2721,1,profit_target,2,0.00255634066927907,1286.9013700099,1281.15897249258
2019-04-04T21:30:00Z,1294.19,1293.07,1294.19,1293.05,2128,65.2294616653571,1292.93725778166,1292.06911843081,0.0663711091704045,-0.588185554584925,FALSE,FALSE,FALSE,,,1.27671997585079,-1,2743,1,max_holding_positive,20,0.00160084140843105,1290.5165600483,1294.98507996378
2019-04-05T06:00:00Z,1287.87,1287.96,1288.53,1287.64,1527,26.8115785342392,1288.61701726941,1289.34421864274,-0.328508634705486,0.214254317352697,FALSE,FALSE,FALSE,,,0.743871992801952,1,2774,1,profit_target,3,0.00115511660735105,1289.4477439856,1286.8441920108
2019-04-05T14:45:00Z,1285.07,1290.58,1290.84,1284.66,10902,54.8276386437634,1288.63042255318,1288.71316273737,0.974788723412303,2.26260563829396,FALSE,FALSE,FALSE,,,2.17650240660038,1,2809,1,max_holding_positive,20,0.000852329960173051,1294.9330048132,1287.3152463901
2019-04-08T04:30:00Z,1296.5,1295.9,1296.58,1295.76,2031,68.3230920307009,1295.70413576425,1294.8905722074,0.0979321178749615,-0.343966058937212,FALSE,FALSE,FALSE,,,0.936363921047738,-1,2861,0,stop_loss,16,-0.00108383816773786,1294.0272721579,1297.30454588157
2019-04-08T06:30:00Z,1296.68,1296.51,1296.69,1296.22,1330,67.1337518195849,1296.37613911837,1296.03888817549,0.0669304408133939,-0.113465220406624,FALSE,FALSE,FALSE,,,0.739150514757179,-1,2869,0,stop_loss,8,-0.000855161758980504,1295.03169897049,1297.61872577214
2019-04-08T08:45:00Z,1297.73,1297,1297.83,1297,1969,61.2012390070984,1296.81507002127,1296.56969293194,0.0924649893663627,-0.406232494683081,FALSE,FALSE,FALSE,,,0.826152983487136,-1,2878,0,stop_loss,20,-0.000955458346361439,1295.34769403303,1298.23922947523
