threshold,n_trades,pct_trades,mean_pnl,total_pnl,win_rate
0.000851945660542697,2502,99.960047942469,-2.65366543019673e-05,-0.0663947090635223,0.492006394884093
0.00169072956778109,2002,79.9840191769876,-3.81512784138551e-06,-0.00763788593845379,0.500999000999001
0.00217021023854613,1501,59.9680383539752,-1.56824710783696e-05,-0.0235393890886327,0.495003331112592
0.00274942270480096,1001,39.9920095884938,1.15249541307962e-05,0.011536479084927,0.503496503496504
0.00330742560327053,501,20.0159808230124,1.48793044173399e-05,0.0074545315130873,0.502994011976048
