datetime,close,signal,pred_prob_long,pred_prob_short,bars_to_exit,entry_price,exit_price,log_return_calculated,pnl,cumulative_pnl,drawdown
2025-01-02T16:45:00Z,2653.99,1,0.520489990711212,0.464482724666596,5,2653.99,2663.09,0.00342293472544998,0.00342293472544998,0.0225820669896581,0
2025-01-02T18:00:00Z,2659.07,0,0.112546652555466,0.170598551630974,2,2659.07,2660.83,0.000661666596819851,0,0.0225820669896581,0
2025-01-02T18:30:00Z,2653.62,0,0.230855852365494,0.299100011587143,5,2653.62,2658.51,0.00184106992157086,0,0.0225820669896581,0
2025-01-03T02:00:00Z,2660.83,1,0.965162575244904,0.92186975479126,2,2660.83,2663.09,0.000848998533317797,0.000848998533317797,0.0234310655229759,0
2025-01-03T02:30:00Z,2656.89,-1,0.836005032062531,0.840845704078674,3,2656.89,2658.51,0.000609549629438919,-0.000609549629438919,0.022821515893537,-0.000609549629438919
2025-01-03T04:00:00Z,2663.09,0,0.239444866776466,0.198808550834656,6,2663.09,2657.51,-0.00209750856887829,0,0.022821515893537,-0.000609549629438919
2025-01-03T06:30:00Z,2658.98,1,0.877710103988648,0.760901868343353,1,2658.98,2658.51,-0.00017677513308861,-0.00017677513308861,0.0226447407604483,-0.000786324762527529
2025-01-03T06:45:00Z,2658.51,1,0.888098418712616,0.735165774822235,6,2658.51,2649.49,-0.00339864682831584,-0.00339864682831584,0.0192460939321325,-0.00418497159084337
2025-01-03T08:15:00Z,2652.75,1,0.743049383163452,0.506238996982575,6,2652.75,2645.53,-0.00272541446247064,-0.00272541446247064,0.0165206794696619,-0.00691038605331401
2025-01-03T09:45:00Z,2652.84,0,0.245946571230888,0.340996414422989,6,2652.84,2650.73,-0.000795690491998516,0,0.0165206794696619,-0.00691038605331401
2025-01-03T11:15:00Z,2656.1,0,0.484661906957626,0.320785135030746,6,2656.1,2645.72,-0.00391564152022958,0,0.0165206794696619,-0.00691038605331401
2025-01-03T12:45:00Z,2657.51,1,0.599922060966492,0.574487090110779,5,2657.51,2645.72,-0.00444635417437423,-0.00444635417437423,0.0120743252952876,-0.0113567402276882
2025-01-03T14:00:00Z,2655.34,-1,0.963093638420105,0.97102552652359,1,2655.34,2649.49,-0.00220553811202031,0.00220553811202031,0.0142798634073079,-0.00915120211566793
2025-01-03T14:15:00Z,2649.49,1,0.941427230834961,0.936860144138336,1,2649.49,2645.53,-0.00149574533742782,-0.00149574533742782,0.0127841180698801,-0.0106469474530958
2025-01-03T14:30:00Z,2645.53,1,0.7697793841362,0.75401508808136,4,2645.53,2640.27,-0.00199023865309332,-0.00199023865309332,0.0107938794167868,-0.0126371861061891
2025-01-03T15:30:00Z,2650.73,0,0.3701311647892,0.351633071899414,2,2650.73,2642.24,-0.00320803151395586,0,0.0107938794167868,-0.0126371861061891
2025-01-03T16:00:00Z,2645.72,0,0.217783018946648,0.174268275499344,6,2645.72,2632.03,-0.00518782841319746,0,0.0107938794167868,-0.0126371861061891
2025-01-03T17:30:00Z,2642.24,0,0.200952902436256,0.208998009562492,6,2642.24,2625.68,-0.00628713213133309,0,0.0107938794167868,-0.0126371861061891
2025-01-03T19:00:00Z,2640.27,0,0.110770761966705,0.187952429056168,3,2640.27,2632.95,-0.00277629406767128,0,0.0107938794167868,-0.0126371861061891
2025-01-06T03:00:00Z,2643.63,0,0.433895885944366,0.394049167633057,6,2643.63,2631.42,-0.0046293482738165,0,0.0107938794167868,-0.0126371861061891
2025-01-06T04:30:00Z,2640.6,0,0.467695564031601,0.397657155990601,3,2640.6,2625.68,-0.00566625394737008,0,0.0107938794167868,-0.0126371861061891
2025-01-06T06:30:00Z,2632.95,1,0.641476452350617,0.413151353597641,6,2632.95,2636.24,0.00124876894837428,0.00124876894837428,0.0120426483651611,-0.0113884171578148
2025-01-06T08:00:00Z,2632.03,-1,0.763048410415649,0.787201642990112,2,2632.03,2627.8,-0.00160841734881914,0.00160841734881914,0.0136510657139802,-0.00977999980899565
2025-01-06T08:30:00Z,2625.68,-1,0.509532868862152,0.531951487064362,4,2625.68,2636.24,0.00401374942110801,-0.00401374942110801,0.00963731629287221,-0.0137937492301037
2025-01-06T09:30:00Z,2627.8,0,0.37777441740036,0.432714432477951,1,2627.8,2631.42,0.00137663021196739,0,0.00963731629287221,-0.0137937492301037
2025-01-06T09:45:00Z,2631.42,0,0.263026058673859,0.28796923160553,6,2631.42,2631.57,5.70018183735567e-05,0,0.00963731629287221,-0.0137937492301037
2025-01-06T11:15:00Z,2632.6,0,0.434887260198593,0.287437289953232,3,2632.6,2645.31,0.00481630970187409,0,0.00963731629287221,-0.0137937492301037
2025-01-06T12:00:00Z,2636.24,-1,0.889496266841888,0.918755888938904,1,2636.24,2644.8,0.00324178854792105,-0.00324178854792105,0.00639552774495116,-0.0170355377780247
2025-01-06T12:15:00Z,2644.8,1,0.748590528964996,0.745078921318054,6,2644.8,2643.13,-0.000631627141630452,-0.000631627141630452,0.00576390060332071,-0.0176671649196552
2025-01-06T13:45:00Z,2645.31,1,0.519105553627014,0.410711020231247,3,2645.31,2640.22,-0.00192601369151566,-0.00192601369151566,0.00383788691180506,-0.0195931786111708
2025-01-06T14:30:00Z,2624.72,-1,0.258217394351959,0.546026587486267,6,2624.72,2640.21,0.00588423576157143,-0.00588423576157143,-0.00204634884976637,-0.0254774143727423
2025-01-06T16:00:00Z,2631.57,0,0.160733059048653,0.104522101581097,6,2631.57,2643.97,0.00470094922436202,0,-0.00204634884976637,-0.0254774143727423
2025-01-06T17:30:00Z,2640.22,0,0.124214753508568,0.163543298840523,6,2640.22,2641.36,0.000431689008858639,0,-0.00204634884976637,-0.0254774143727423
2025-01-06T19:00:00Z,2635.3,0,0.125196382403374,0.153919473290443,3,2635.3,2640.21,0.00186143194410897,0,-0.00204634884976637,-0.0254774143727423
2025-01-07T06:15:00Z,2643.13,-1,0.74458646774292,0.768872916698456,3,2643.13,2643.97,0.000317754537295577,-0.000317754537295577,-0.00236410338706195,-0.0257951689100378
2025-01-07T07:00:00Z,2645.32,1,0.864722549915314,0.717939376831055,3,2645.32,2641.36,-0.00149810495079149,-0.00149810495079149,-0.00386220833785344,-0.0272932738608293
2025-01-07T07:45:00Z,2640.21,1,0.785668909549713,0.598268389701843,6,2640.21,2648.45,0.00311610376450844,0.00311610376450844,-0.000746104573345007,-0.0241771700963209
2025-01-07T09:15:00Z,2643.97,0,0.393893748521805,0.251442313194275,6,2643.97,2654.28,0.00389185599524449,0,-0.000746104573345007,-0.0241771700963209
2025-01-07T10:45:00Z,2641.36,0,0.392009854316711,0.195166707038879,5,2641.36,2654.28,0.00487949544714475,0,-0.000746104573345007,-0.0241771700963209
2025-01-07T12:45:00Z,2648.37,1,0.791570901870728,0.748395502567291,4,2648.37,2654.28,0.00222907506515497,0.00222907506515497,0.00148297049180996,-0.0219480950311659
2025-01-07T13:45:00Z,2651.65,-1,0.834059119224548,0.861936450004578,2,2651.65,2648.45,-0.00120752453305827,0.00120752453305827,0.00269049502486823,-0.0207405704981076
2025-01-07T15:45:00Z,2658.29,0,0.19740617275238,0.205418944358826,1,2658.29,2648.45,-0.00370849571579111,0,0.00269049502486823,-0.0207405704981076
2025-01-07T16:00:00Z,2648.45,0,0.211888149380684,0.339921206235886,6,2648.45,2652.57,0.00155441814200575,0,0.00269049502486823,-0.0207405704981076
2025-01-07T17:30:00Z,2654.28,0,0.111209534108639,0.124104037880898,6,2654.28,2650.49,-0.00142890290996868,0,0.00269049502486823,-0.0207405704981076
2025-01-07T19:00:00Z,2650.47,0,0.169526353478432,0.0955540388822556,3,2650.47,2647.06,-0.00128739260408984,0,0.00269049502486823,-0.0207405704981076
2025-01-08T02:00:00Z,2648.84,1,0.875930070877075,0.867455542087555,6,2648.84,2653.22,0.00165218839332245,0.00165218839332245,0.00434268341819068,-0.0190883821047852
2025-01-08T03:30:00Z,2648.43,1,0.670396029949188,0.620863378047943,4,2648.43,2652.75,0.00162982617314639,0.00162982617314639,0.00597250959133707,-0.0174585559316388
2025-01-08T06:00:00Z,2647.06,1,0.856320738792419,0.828312754631043,1,2647.06,2652.57,0.00207939119726322,0.00207939119726322,0.00805190078860029,-0.0153791647343756
2025-01-08T08:45:00Z,2652.57,1,0.653289973735809,0.418282061815262,2,2652.57,2652.75,6.7856415850189e-05,6.7856415850189e-05,0.00811975720445048,-0.0153113083185254
2025-01-08T09:15:00Z,2650.49,1,0.519476354122162,0.463905990123749,1,2650.49,2652.75,0.000852309205999171,0.000852309205999171,0.00897206641044966,-0.0144589991125262
2025-01-08T09:30:00Z,2652.75,0,0.305014729499817,0.35390841960907,6,2652.75,2666.25,0.00507615303186057,0,0.00897206641044966,-0.0144589991125262
2025-01-08T11:00:00Z,2653.22,0,0.405534356832504,0.443063676357269,5,2653.22,2666.25,0.00489899409533107,0,0.00897206641044966,-0.0144589991125262
2025-01-08T12:15:00Z,2648.93,1,0.633408606052399,0.622049272060394,6,2648.93,2662.78,0.00521490495069132,0.00521490495069132,0.014186971361141,-0.0092440941618349
2025-01-08T13:45:00Z,2651.97,1,0.908161401748657,0.841333508491516,1,2651.97,2655.88,0.00147328982817838,0.00147328982817838,0.0156602611893194,-0.00777080433365652
2025-01-08T14:00:00Z,2655.88,1,0.77607011795044,0.705416560173035,4,2655.88,2662.78,0.00259463995479683,0.00259463995479683,0.0182549011441162,-0.00517616437885969
2025-01-08T15:00:00Z,2662.34,0,0.435577660799027,0.364182233810425,6,2662.34,2656.76,-0.00209810007217049,0,0.0182549011441162,-0.00517616437885969
2025-01-08T16:30:00Z,2666.25,0,0.189884796738625,0.179400756955147,6,2666.25,2659.67,-0.00247093585628845,0,0.0182549011441162,-0.00517616437885969
2025-01-08T18:00:00Z,2669.18,0,0.291420370340347,0.490691930055618,1,2669.18,2662.78,-0.00240061931206726,0,0.0182549011441162,-0.00517616437885969
2025-01-08T18:15:00Z,2662.78,-1,0.52279543876648,0.67303067445755,1,2662.78,2653.38,-0.00353639085219858,0.00353639085219858,0.0217912919963148,-0.00163977352666111
2025-01-08T18:30:00Z,2653.38,-1,0.591127336025238,0.73756206035614,5,2653.38,2661.74,0.00314574530547288,-0.00314574530547288,0.0186455466908419,-0.00478551883213399
2025-01-09T02:00:00Z,2658.12,-1,0.745535314083099,0.828098177909851,6,2658.12,2664.96,0.00256994212546991,-0.00256994212546991,0.016075604565372,-0.0073554609576039
2025-01-09T05:15:00Z,2656.76,-1,0.594886720180512,0.734623670578003,3,2656.76,2661.74,0.00187270901773835,-0.00187270901773835,0.0142028955476336,-0.00922816997534225
2025-01-09T06:00:00Z,2659.67,-1,0.659771919250488,0.73506373167038,6,2659.67,2673.99,0.0053696840098422,-0.0053696840098422,0.00883321153779143,-0.0145978539851844
2025-01-09T07:30:00Z,2664.04,1,0.891459584236145,0.734329462051392,6,2664.04,2669.49,0.0020436753508,0.0020436753508,0.0108768868885914,-0.0125541786343845
2025-01-09T09:00:00Z,2661.74,1,0.850896835327148,0.679484903812408,1,2661.74,2664.68,0.00110393108263072,0.00110393108263072,0.0119808179712222,-0.0114502475517537
2025-01-09T09:15:00Z,2664.68,1,0.738098323345184,0.494605183601379,6,2664.68,2673.6,0.00334190349767421,0.00334190349767421,0.0153227214688964,-0.00810834405407952
2025-01-09T10:45:00Z,2664.96,0,0.229534298181534,0.228241965174675,6,2664.96,2674.06,0.00340886859840338,0,0.0153227214688964,-0.00810834405407952
2025-01-09T12:15:00Z,2670.8,1,0.578499734401703,0.520852327346802,6,2670.8,2676.29,0.00205345409526589,0.00205345409526589,0.0173761755641622,-0.00605488995881363
2025-01-09T13:45:00Z,2673.99,1,0.70140278339386,0.671599388122559,6,2673.99,2678.51,0.00168893080782336,0.00168893080782336,0.0190651063719856,-0.00436595915099027
2025-01-09T15:15:00Z,2669.49,1,0.585996568202972,0.393621355295181,6,2669.49,2678.4,0.00333215838178568,0.00333215838178568,0.0223972647537713,-0.00103380076920459
2025-01-10T02:00:00Z,2670.05,1,0.592508018016815,0.401370584964752,5,2670.05,2678.4,0.00312240248444114,0.00312240248444114,0.0255196672382124,0
2025-01-10T04:45:00Z,2673.6,1,0.618372738361359,0.331156432628632,6,2673.6,2681.27,0.00286468401483724,0.00286468401483724,0.0283843512530497,0
2025-01-10T06:15:00Z,2674.06,1,0.92325496673584,0.909728586673737,5,2674.06,2681.27,0.00269264615112322,0.00269264615112322,0.0310769974041729,0
2025-01-10T07:30:00Z,2676.29,-1,0.849865972995758,0.878432869911194,5,2676.29,2678.3,0.000750757796361321,-0.000750757796361321,0.0303262396078116,-0.000750757796361322
2025-01-10T09:15:00Z,2678.51,0,0.351204037666321,0.340001165866852,6,2678.51,2682.43,0.00146243035685617,0,0.0303262396078116,-0.000750757796361322
2025-01-10T10:45:00Z,2678.4,1,0.548412382602692,0.316826045513153,2,2678.4,2681.27,0.00107096156081024,0.00107096156081024,0.0313972011686218,0
2025-01-10T11:15:00Z,2681.03,0,0.437504857778549,0.275061905384064,6,2681.03,2691.62,0.0039421937832664,0,0.0313972011686218,0
2025-01-10T12:45:00Z,2681.27,1,0.560880243778229,0.54073840379715,1,2681.27,2678.3,-0.0011082979806254,-0.0011082979806254,0.0302889031879964,-0.00110829798062539
2025-01-10T13:00:00Z,2678.3,1,0.873450577259064,0.821292102336884,6,2678.3,2681.53,0.0012052622530964,0.0012052622530964,0.0314941654410928,0
2025-01-10T14:30:00Z,2675.69,-1,0.811950385570526,0.849684774875641,1,2675.69,2682.43,0.00251580911026761,-0.00251580911026761,0.0289783563308252,-0.00251580911026761
2025-01-10T14:45:00Z,2682.43,-1,0.714011609554291,0.817546546459198,3,2682.43,2695.97,0.00503496527005252,-0.00503496527005252,0.0239433910607727,-0.00755077438032013
2025-01-10T15:30:00Z,2685.75,0,0.207581162452698,0.38471332192421,4,2685.75,2689.33,0.00133207339402136,0,0.0239433910607727,-0.00755077438032013
2025-01-10T16:30:00Z,2691.62,0,0.219234853982925,0.256594359874725,6,2691.62,2690.26,-0.000505399610897428,0,0.0239433910607727,-0.00755077438032013
2025-01-10T18:00:00Z,2695.97,0,0.0578036494553089,0.0799511596560478,5,2695.97,2690.26,-0.00212022217359192,0,0.0239433910607727,-0.00755077438032013
2025-01-13T02:00:00Z,2681.53,-1,0.394451975822449,0.533602058887482,4,2681.53,2690.26,0.00325031607181668,-0.00325031607181668,0.020693074988956,-0.0108010904521368
2025-01-13T03:00:00Z,2689.33,0,0.322926789522171,0.202940478920937,6,2689.33,2680.65,-0.00323278952975736,0,0.020693074988956,-0.0108010904521368
2025-01-13T04:30:00Z,2686.54,0,0.479253053665161,0.331993609666824,6,2686.54,2677.16,-0.00349758918739978,0,0.020693074988956,-0.0108010904521368
2025-01-13T06:00:00Z,2685.12,0,0.288642138242722,0.326526612043381,5,2685.12,2677.16,-0.00296888854995171,0,0.020693074988956,-0.0108010904521368
2025-01-13T07:15:00Z,2690.26,1,0.861589074134827,0.665450096130371,5,2690.26,2671.3,-0.00707259791334133,-0.00707259791334133,0.0136204770756147,-0.0178736883654781
2025-01-13T08:30:00Z,2685.77,1,0.701225638389587,0.654230892658234,5,2685.77,2670.95,-0.00553325087434453,-0.00553325087434453,0.00808722620127014,-0.0234069392398227
2025-01-13T09:45:00Z,2687.11,0,0.395487666130066,0.301306068897247,5,2687.11,2665.05,-0.00824344747643778,0,0.00808722620127014,-0.0234069392398227
2025-01-13T11:00:00Z,2680.65,0,0.376601368188858,0.23629891872406,6,2680.65,2661.73,-0.00708301509809717,0,0.00808722620127014,-0.0234069392398227
2025-01-13T12:30:00Z,2677.16,0,0.377695024013519,0.250469416379929,2,2677.16,2670.95,-0.00232231677768696,0,0.00808722620127014,-0.0234069392398227
2025-01-13T13:00:00Z,2671.3,1,0.750209987163544,0.672785758972168,2,2671.3,2665.05,-0.00234242613688819,-0.00234242613688819,0.00574480006438194,-0.0257493653767109
2025-01-13T13:30:00Z,2670.95,1,0.808476448059082,0.707854747772217,4,2670.95,2660.96,-0.00374725443223611,-0.00374725443223611,0.00199754563214584,-0.029496619808947
2025-01-13T14:30:00Z,2665.05,1,0.663926303386688,0.602687656879425,5,2665.05,2670.63,0.00209158046743414,0.00209158046743414,0.00408912609957997,-0.0274050393415128
2025-01-13T15:45:00Z,2671.73,0,0.391245096921921,0.280374109745026,4,2671.73,2670.63,-0.000411803029202464,0,0.00408912609957997,-0.0274050393415128
2025-01-13T16:45:00Z,2661.73,0,0.171508923172951,0.167126253247261,6,2661.73,2669.2,0.00280251471663277,0,0.00408912609957997,-0.0274050393415128
2025-01-13T18:15:00Z,2660.96,0,0.078783430159092,0.0718550235033035,6,2660.96,2669.31,0.00313305210817072,0,0.00408912609957997,-0.0274050393415128
2025-01-14T02:00:00Z,2670.69,-1,0.770491242408752,0.897689700126648,6,2670.69,2673.09,0.000898240631675414,-0.000898240631675414,0.00319088546790456,-0.0283032799731883
2025-01-14T03:30:00Z,2670.63,0,0.471084117889404,0.415237218141556,6,2670.63,2668.65,-0.00074167306856465,0,0.00319088546790456,-0.0283032799731883
2025-01-14T05:00:00Z,2669.39,1,0.689636468887329,0.55944699048996,2,2669.39,2669.2,-7.11798433969804e-05,-7.11798433969804e-05,0.00311970562450758,-0.0283744598165852
2025-01-14T05:30:00Z,2672.61,1,0.661922335624695,0.554222702980042,4,2672.61,2668.65,-0.00148279646583999,-0.00148279646583999,0.00163690915866758,-0.0298572562824252
2025-01-14T06:30:00Z,2669.2,1,0.842054724693298,0.779179692268372,6,2669.2,2666.62,-0.000967049188714944,-0.000967049188714944,0.00066985996995264,-0.0308243054711402
2025-01-14T08:00:00Z,2669.31,-1,0.691899061203003,0.703951478004456,5,2669.31,2666.62,-0.00100825918926406,0.00100825918926406,0.0016781191592167,-0.0298160462818761
2025-01-14T09:15:00Z,2673.09,1,0.794598400592804,0.465354889631271,4,2673.09,2666.62,-0.00242335376502982,-0.00242335376502982,-0.000745234605813122,-0.0322394000469059
2025-01-14T10:15:00Z,2668.65,0,0.420491963624954,0.38147383928299,4,2668.65,2663.55,-0.00191290707594069,0,-0.000745234605813122,-0.0322394000469059
2025-01-14T11:15:00Z,2665.79,0,0.431463301181793,0.298890858888626,6,2665.79,2666.92,0.000423799537913357,0,-0.000745234605813122,-0.0322394000469059
2025-01-14T12:45:00Z,2669.18,1,0.732250273227692,0.629019021987915,6,2669.18,2681.46,0.004590113168049,0.004590113168049,0.00384487856223588,-0.0276492868788569
2025-01-14T14:15:00Z,2666.62,1,0.957874417304993,0.955775439739227,1,2666.62,2663.55,-0.00115193336778299,-0.00115193336778299,0.00269294519445289,-0.0288012202466399
2025-01-14T14:30:00Z,2663.55,1,0.618193447589874,0.529185295104981,6,2663.55,2684.94,0.00799856185161265,0.00799856185161265,0.0106915070460655,-0.0208026583950273
2025-01-14T16:00:00Z,2670.54,0,0.134747833013535,0.181203991174698,6,2670.54,2685.81,0.00570165928947015,0,0.0106915070460655,-0.0208026583950273
2025-01-14T17:30:00Z,2672.38,0,0.112438179552555,0.126397833228111,6,2672.38,2684.49,0.00452130465349178,0,0.0106915070460655,-0.0208026583950273
2025-01-14T19:00:00Z,2666.92,0,0.262672275304794,0.300323247909546,2,2666.92,2683.06,0.00603368572038911,0,0.0106915070460655,-0.0208026583950273
2025-01-15T07:00:00Z,2681.46,1,0.833978354930878,0.675835907459259,6,2681.46,2693.69,0.0045505785344247,0.0045505785344247,0.0152420855804902,-0.0162520798606026
2025-01-15T08:30:00Z,2683.06,1,0.686965227127075,0.458255738019943,6,2683.06,2689.53,0.00240852293873018,0.00240852293873018,0.0176506085192204,-0.0138435569218724
2025-01-15T10:00:00Z,2684.94,0,0.364787548780441,0.473771840333939,3,2684.94,2686.78,0.000685069241122983,0,0.0176506085192204,-0.0138435569218724
2025-01-15T10:45:00Z,2685.81,0,0.480278074741364,0.426917165517807,6,2685.81,2681.85,-0.00147550355963173,0,0.0176506085192204,-0.0138435569218724
2025-01-15T13:45:00Z,2684.49,-1,0.824518978595734,0.862082183361054,3,2684.49,2689.53,0.00187569137355356,-0.00187569137355356,0.0157749171456669,-0.0157192482954259
2025-01-15T14:30:00Z,2686.78,1,0.742624878883362,0.704037845134735,1,2686.78,2693.69,0.00256855025640181,0.00256855025640181,0.0183434674020687,-0.0131506980390241
2025-01-15T14:45:00Z,2693.69,1,0.554448127746582,0.446818441152573,2,2693.69,2681.17,-0.00465873442072782,-0.00465873442072782,0.0136847329813409,-0.0178094324597519
2025-01-15T15:15:00Z,2689.53,-1,0.523032009601593,0.677975356578827,1,2689.53,2681.17,-0.00311319073940534,0.00311319073940534,0.0167979237207462,-0.0146962417203466
2025-01-15T15:30:00Z,2681.17,0,0.225369736552238,0.453011065721512,6,2681.17,2693.85,0.00471813073149176,0,0.0167979237207462,-0.0146962417203466
2025-01-15T17:00:00Z,2681.85,0,0.125576838850975,0.130050271749496,3,2681.85,2694.58,0.00473549317635239,0,0.0167979237207462,-0.0146962417203466
2025-01-15T17:45:00Z,2689.26,0,0.117863535881042,0.218718871474266,6,2689.26,2707.72,0.00684088953100147,0,0.0167979237207462,-0.0146962417203466
2025-01-16T02:00:00Z,2699.06,1,0.543944776058197,0.513945937156677,6,2699.06,2702.28,0.00119229686761269,0.00119229686761269,0.0179902205883589,-0.0135039448527339
2025-01-16T06:30:00Z,2694.58,-1,0.681964159011841,0.757756471633911,2,2694.58,2693.85,-0.000270950909435967,0.000270950909435967,0.0182611714977949,-0.0132329939432979
2025-01-16T07:00:00Z,2691.29,1,0.850020706653595,0.808109700679779,3,2691.29,2707.72,0.00608631979507516,0.00608631979507516,0.02434749129287,-0.00714667414822278
2025-01-16T07:45:00Z,2693.85,1,0.859948873519898,0.829494833946228,1,2693.85,2701.2,0.00272472156783179,0.00272472156783179,0.0270722128607018,-0.004421952580391
2025-01-16T09:15:00Z,2701.2,0,0.468455076217651,0.321834266185761,4,2701.2,2715.28,0.00519896010480281,0,0.0270722128607018,-0.004421952580391
2025-01-16T11:45:00Z,2707.72,0,0.417300045490265,0.304871767759323,6,2707.72,2710.9,0.00117373071559762,0,0.0270722128607018,-0.004421952580391
2025-01-16T13:15:00Z,2702.28,1,0.840176343917847,0.758360266685486,4,2702.28,2720.31,0.00664998328987545,0.00664998328987545,0.0337221961505773,0
2025-01-16T14:15:00Z,2709.54,-1,0.889935910701752,0.920057415962219,2,2709.54,2717.65,0.00298865749553359,-0.00298865749553359,0.0307335386550437,-0.00298865749553359
2025-01-16T14:45:00Z,2715.28,-1,0.653250396251679,0.748130917549133,6,2715.28,2710.51,-0.00175826975569495,0.00175826975569495,0.0324918084107386,-0.00123038773983864
2025-01-16T16:15:00Z,2717.65,0,0.209299653768539,0.149562567472458,6,2717.65,2703.9,-0.005072361033637,0,0.0324918084107386,-0.00123038773983864
2025-01-16T17:45:00Z,2720.31,0,0.123610645532608,0.0924682840704918,6,2720.31,2707.98,-0.00454287490360394,0,0.0324918084107386,-0.00123038773983864
2025-01-17T02:00:00Z,2710.9,1,0.845141470432282,0.825969159603119,3,2710.9,2710.51,-0.000143874010883695,-0.000143874010883695,0.0323479343998549,-0.00137426175072233
2025-01-17T06:30:00Z,2712.38,1,0.857315123081207,0.661828279495239,6,2712.38,2709.73,-0.000977479324838041,-0.000977479324838041,0.0313704550750169,-0.00235174107556038
2025-01-17T08:00:00Z,2711.92,1,0.853617966175079,0.755570352077484,3,2711.92,2707.98,-0.00145390161960218,-0.00145390161960218,0.0299165534554147,-0.00380564269516255
2025-01-17T08:45:00Z,2710.51,1,0.817986607551575,0.68032032251358,6,2710.51,2711.25,0.000272974091289407,0.000272974091289407,0.0301895275467041,-0.00353266860387315
2025-01-17T11:45:00Z,2703.9,0,0.482487887144089,0.470915615558624,4,2703.9,2716.49,0.00464543054689206,0,0.0301895275467041,-0.00353266860387315
2025-01-17T12:45:00Z,2707.98,1,0.669963181018829,0.539708912372589,6,2707.98,2696.84,-0.00412225227671973,-0.00412225227671973,0.0260672752699844,-0.00765492088059288
2025-01-17T14:15:00Z,2707.83,-1,0.571527421474457,0.646989166736603,5,2707.83,2696.84,-0.00406685890064549,0.00406685890064549,0.0301341341706299,-0.00358806197994739
2025-01-17T15:30:00Z,2709.73,0,0.447825402021408,0.250772267580032,6,2709.73,2705.28,-0.00164357997556874,0,0.0301341341706299,-0.00358806197994739
2025-01-17T17:00:00Z,2716.49,0,0.140693843364716,0.0961562246084213,5,2716.49,2705.28,-0.00413518683899548,0,0.0301341341706299,-0.00358806197994739
2025-01-17T18:15:00Z,2711.25,0,0.129420459270477,0.199052423238754,6,2711.25,2705.86,-0.00198999162975453,0,0.0301341341706299,-0.00358806197994739
2025-01-20T02:30:00Z,2691.54,0,0.225007176399231,0.276284456253052,4,2691.54,2711.62,0.00743272175682565,0,0.0301341341706299,-0.00358806197994739
2025-01-20T03:30:00Z,2696.84,0,0.370693653821945,0.263710647821426,4,2696.84,2705.86,0.00333907430752909,0,0.0301341341706299,-0.00358806197994739
2025-01-20T04:30:00Z,2703.32,1,0.53429502248764,0.441518515348434,6,2703.32,2710.14,0.0025196468092982,0.0025196468092982,0.0326537809799281,-0.00106841517064919
2025-01-20T06:00:00Z,2705.28,1,0.521382451057434,0.439735412597656,4,2705.28,2705.14,-5.17519896908361e-05,-5.17519896908361e-05,0.0326020289902372,-0.00112016716034002
2025-01-20T07:45:00Z,2711.62,1,0.872221052646637,0.793256938457489,1,2711.62,2705.86,-0.00212645073741298,-0.00212645073741298,0.0304755782528243,-0.003246617897753
