threshold,n_trades,pct_trades,mean_pnl_risk_adj,mean_pnl_raw,total_pnl_raw,win_rate
0.000534381775651127,2499,99.8401917698762,-8.71060098903622e-06,-2.49046625244026e-05,-0.0622367516484822,0.492997198879552
0.000656942208297551,2002,79.9840191769876,-3.8898910830532e-06,-1.17234916969904e-05,-0.0234704303773748,0.5
0.000711885513737798,1499,59.8881342389133,-4.56036286912717e-08,5.02707703794413e-06,0.00753558847987825,0.505003335557038
0.000754190026782453,1001,39.9920095884938,-4.79337627959048e-06,-2.13215938149306e-05,-0.0213429154087455,0.498501498501499
0.000811751943547279,501,20.0159808230124,-1.80039821282377e-05,-9.55028778337422e-05,-0.0478469417947048,0.477045908183633
